depth,type,rich
5067,richness1d,1
5067,richness2d,1
5068,richness1d,1
5068,richness2d,1
5069,richness1d,1
5069,richness2d,0
5070,richness1d,1
5070,richness2d,1
5071,richness1d,1
5071,richness2d,1
5072,richness1d,1
5072,richness2d,1
5073,richness1d,1
5073,richness2d,1
5074,richness1d,1
5074,richness2d,1
5075,richness1d,1
5075,richness2d,1
5076,richness1d,1
5076,richness2d,1
5077,richness1d,1
5077,richness2d,1
5078,richness1d,1
5078,richness2d,0
5079,richness1d,1
5079,richness2d,0
5080,richness1d,1
5080,richness2d,0
5081,richness1d,1
5081,richness2d,1
5082,richness1d,1
5082,richness2d,0
5083,richness1d,1
5083,richness2d,0
5084,richness1d,1
5084,richness2d,1
5085,richness1d,1
5085,richness2d,1
5086,richness1d,1
5086,richness2d,1
5087,richness1d,1
5087,richness2d,1
5088,richness1d,1
5088,richness2d,0
5089,richness1d,1
5089,richness2d,1
5090,richness1d,1
5090,richness2d,1
5091,richness1d,1
5091,richness2d,0
5092,richness1d,1
5092,richness2d,0
5094,richness1d,1
5094,richness2d,0
5095,richness1d,1
5095,richness2d,0
5097,richness1d,1
5097,richness2d,0
5098,richness1d,1
5098,richness2d,1
5099,richness1d,1
5099,richness2d,1
5100,richness1d,1
5100,richness2d,0
5101,richness1d,1
5101,richness2d,1
5102,richness1d,1
5102,richness2d,1
5103,richness1d,1
5103,richness2d,0
5104,richness1d,1
5104,richness2d,1
5105,richness1d,1
5105,richness2d,1
5106,richness1d,1
5106,richness2d,1
5107,richness1d,1
5107,richness2d,0
5108,richness1d,1
5108,richness2d,1
5109,richness1d,1
5109,richness2d,1
5110,richness1d,1
5110,richness2d,0
5111,richness1d,1
5111,richness2d,1
5112,richness1d,1
5112,richness2d,1
5113,richness1d,1
5113,richness2d,1
5114,richness1d,1
5114,richness2d,1
5115,richness1d,1
5115,richness2d,1
5116,richness1d,1
5116,richness2d,1
5117,richness1d,1
5117,richness2d,1
5118,richness1d,1
5118,richness2d,1
5119,richness1d,1
5119,richness2d,1
5120,richness1d,1
5120,richness2d,1
5121,richness1d,1
5121,richness2d,1
5122,richness1d,1
5122,richness2d,1
5123,richness1d,1
5123,richness2d,0
5124,richness1d,1
5124,richness2d,1
5125,richness1d,1
5125,richness2d,1
5126,richness1d,1
5126,richness2d,1
5127,richness1d,1
5127,richness2d,0
5128,richness1d,1
5128,richness2d,0
5129,richness1d,1
5129,richness2d,0
5130,richness1d,1
5130,richness2d,1
5131,richness1d,1
5131,richness2d,1
5132,richness1d,1
5132,richness2d,1
5133,richness1d,1
5133,richness2d,1
5134,richness1d,1
5134,richness2d,1
5135,richness1d,1
5135,richness2d,0
5136,richness1d,1
5136,richness2d,1
5137,richness1d,1
5137,richness2d,1
5138,richness1d,1
5138,richness2d,1
5139,richness1d,1
5139,richness2d,1
5140,richness1d,1
5140,richness2d,0
5141,richness1d,1
5141,richness2d,0
5142,richness1d,1
5142,richness2d,1
5143,richness1d,1
5143,richness2d,1
5144,richness1d,1
5144,richness2d,1
5145,richness1d,1
5145,richness2d,0
5146,richness1d,1
5146,richness2d,1
5147,richness1d,1
5147,richness2d,1
5148,richness1d,1
5148,richness2d,1
5149,richness1d,1
5149,richness2d,1
5150,richness1d,1
5150,richness2d,1
5151,richness1d,1
5151,richness2d,1
5152,richness1d,1
5152,richness2d,1
5153,richness1d,1
5153,richness2d,0
5154,richness1d,1
5154,richness2d,0
5155,richness1d,1
5155,richness2d,1
5156,richness1d,1
5156,richness2d,1
5157,richness1d,1
5157,richness2d,1
5158,richness1d,1
5158,richness2d,1
5159,richness1d,1
5159,richness2d,1
5160,richness1d,1
5160,richness2d,1
5161,richness1d,1
5161,richness2d,1
5162,richness1d,1
5162,richness2d,1
5163,richness1d,1
5163,richness2d,0
5164,richness1d,1
5164,richness2d,1
5165,richness1d,1
5165,richness2d,1
5166,richness1d,1
5166,richness2d,1
5167,richness1d,1
5167,richness2d,0
5168,richness1d,1
5168,richness2d,0
5169,richness1d,1
5169,richness2d,1
5170,richness1d,1
5170,richness2d,1
5171,richness1d,1
5171,richness2d,1
5172,richness1d,1
5172,richness2d,1
5173,richness1d,1
5173,richness2d,0
5174,richness1d,1
5174,richness2d,0
5175,richness1d,1
5175,richness2d,1
5176,richness1d,1
5176,richness2d,0
5177,richness1d,1
5177,richness2d,0
5178,richness1d,1
5178,richness2d,1
5179,richness1d,1
5179,richness2d,1
5180,richness1d,1
5180,richness2d,1
5181,richness1d,1
5181,richness2d,0
5182,richness1d,1
5182,richness2d,1
5183,richness1d,1
5183,richness2d,1
5184,richness1d,1
5184,richness2d,0
5185,richness1d,1
5185,richness2d,1
5186,richness1d,1
5186,richness2d,1
5187,richness1d,1
5187,richness2d,0
5188,richness1d,1
5188,richness2d,1
5189,richness1d,1
5189,richness2d,1
5190,richness1d,1
5190,richness2d,1
5191,richness1d,1
5191,richness2d,0
5192,richness1d,1
5192,richness2d,1
5193,richness1d,1
5193,richness2d,0
5194,richness1d,1
5194,richness2d,1
5195,richness1d,1
5195,richness2d,0
5196,richness1d,1
5196,richness2d,1
5197,richness1d,1
5197,richness2d,1
5198,richness1d,1
5198,richness2d,1
5199,richness1d,1
5199,richness2d,0
5200,richness1d,1
5200,richness2d,1
5201,richness1d,1
5201,richness2d,1
5202,richness1d,1
5202,richness2d,1
5203,richness1d,1
5203,richness2d,1
5204,richness1d,1
5204,richness2d,1
5205,richness1d,1
5205,richness2d,1
5206,richness1d,1
5206,richness2d,1
5207,richness1d,1
5207,richness2d,1
5208,richness1d,1
5208,richness2d,1
5209,richness1d,1
5209,richness2d,1
5210,richness1d,1
5210,richness2d,1
5211,richness1d,1
5211,richness2d,1
5212,richness1d,1
5212,richness2d,0
5213,richness1d,1
5213,richness2d,1
5214,richness1d,1
5214,richness2d,1
5215,richness1d,1
5215,richness2d,1
5216,richness1d,1
5216,richness2d,1
5217,richness1d,1
5217,richness2d,1
5218,richness1d,1
5218,richness2d,0
5219,richness1d,1
5219,richness2d,0
5220,richness1d,1
5220,richness2d,1
5221,richness1d,1
5221,richness2d,0
5222,richness1d,1
5222,richness2d,1
5223,richness1d,1
5223,richness2d,1
5225,richness1d,1
5225,richness2d,0
5226,richness1d,1
5226,richness2d,1
5227,richness1d,1
5227,richness2d,1
5228,richness1d,1
5228,richness2d,0
5229,richness1d,1
5229,richness2d,1
5230,richness1d,1
5230,richness2d,1
5232,richness1d,1
5232,richness2d,1
5233,richness1d,1
5233,richness2d,1
5235,richness1d,1
5235,richness2d,1
5236,richness1d,1
5236,richness2d,0
5237,richness1d,1
5237,richness2d,1
5238,richness1d,1
5238,richness2d,1
5239,richness1d,1
5239,richness2d,0
5240,richness1d,1
5240,richness2d,0
5241,richness1d,1
5241,richness2d,1
5242,richness1d,1
5242,richness2d,0
5243,richness1d,1
5243,richness2d,0
5244,richness1d,1
5244,richness2d,1
5245,richness1d,1
5245,richness2d,1
5246,richness1d,1
5246,richness2d,1
5247,richness1d,1
5247,richness2d,0
5248,richness1d,1
5248,richness2d,1
5249,richness1d,1
5249,richness2d,1
5250,richness1d,1
5250,richness2d,1
5251,richness1d,1
5251,richness2d,1
5252,richness1d,1
5252,richness2d,0
5253,richness1d,1
5253,richness2d,0
5254,richness1d,1
5254,richness2d,1
5255,richness1d,1
5255,richness2d,1
5256,richness1d,1
5256,richness2d,1
5257,richness1d,1
5257,richness2d,0
5258,richness1d,1
5258,richness2d,1
5259,richness1d,1
5259,richness2d,1
5261,richness1d,1
5261,richness2d,0
5262,richness1d,1
5262,richness2d,1
5263,richness1d,1
5263,richness2d,1
5264,richness1d,1
5264,richness2d,0
5265,richness1d,1
5265,richness2d,0
5266,richness1d,1
5266,richness2d,1
5267,richness1d,1
5267,richness2d,0
5269,richness1d,1
5269,richness2d,1
5271,richness1d,1
5271,richness2d,1
5272,richness1d,1
5272,richness2d,0
5273,richness1d,1
5273,richness2d,0
5274,richness1d,1
5274,richness2d,1
5275,richness1d,1
5275,richness2d,0
5276,richness1d,1
5276,richness2d,0
5277,richness1d,1
5277,richness2d,1
5278,richness1d,1
5278,richness2d,0
5279,richness1d,1
5279,richness2d,0
5280,richness1d,1
5280,richness2d,0
5281,richness1d,1
5281,richness2d,1
5282,richness1d,1
5282,richness2d,0
5283,richness1d,1
5283,richness2d,0
5284,richness1d,1
5284,richness2d,1
5285,richness1d,1
5285,richness2d,1
5286,richness1d,1
5286,richness2d,0
5287,richness1d,1
5287,richness2d,1
5288,richness1d,1
5288,richness2d,1
5289,richness1d,1
5289,richness2d,1
5290,richness1d,1
5290,richness2d,1
5291,richness1d,1
5291,richness2d,0
5293,richness1d,1
5293,richness2d,0
5294,richness1d,1
5294,richness2d,0
5295,richness1d,1
5295,richness2d,0
5296,richness1d,1
5296,richness2d,0
5297,richness1d,1
5297,richness2d,1
5298,richness1d,1
5298,richness2d,0
5299,richness1d,1
5299,richness2d,1
5300,richness1d,1
5300,richness2d,1
5301,richness1d,1
5301,richness2d,1
5302,richness1d,1
5302,richness2d,1
5303,richness1d,1
5303,richness2d,0
5305,richness1d,1
5305,richness2d,1
5306,richness1d,1
5306,richness2d,1
5307,richness1d,1
5307,richness2d,1
5308,richness1d,1
5308,richness2d,1
5309,richness1d,1
5309,richness2d,1
5310,richness1d,1
5310,richness2d,1
5311,richness1d,1
5311,richness2d,1
5312,richness1d,1
5312,richness2d,1
5313,richness1d,1
5313,richness2d,1
5314,richness1d,1
5314,richness2d,1
5315,richness1d,1
5315,richness2d,0
5316,richness1d,1
5316,richness2d,1
5317,richness1d,1
5317,richness2d,1
5318,richness1d,1
5318,richness2d,0
5319,richness1d,1
5319,richness2d,1
5321,richness1d,1
5321,richness2d,0
5322,richness1d,1
5322,richness2d,0
5323,richness1d,1
5323,richness2d,0
5324,richness1d,1
5324,richness2d,1
5325,richness1d,1
5325,richness2d,0
5326,richness1d,1
5326,richness2d,1
5327,richness1d,1
5327,richness2d,0
5328,richness1d,1
5328,richness2d,1
5329,richness1d,1
5329,richness2d,0
5330,richness1d,1
5330,richness2d,1
5331,richness1d,1
5331,richness2d,0
5332,richness1d,1
5332,richness2d,1
5333,richness1d,1
5333,richness2d,0
5334,richness1d,1
5334,richness2d,1
5335,richness1d,1
5335,richness2d,1
5336,richness1d,1
5336,richness2d,1
5337,richness1d,1
5337,richness2d,0
5339,richness1d,1
5339,richness2d,1
5340,richness1d,1
5340,richness2d,0
5342,richness1d,1
5342,richness2d,0
5343,richness1d,1
5343,richness2d,1
5344,richness1d,1
5344,richness2d,1
5345,richness1d,1
5345,richness2d,1
5346,richness1d,1
5346,richness2d,1
5347,richness1d,1
5347,richness2d,1
5348,richness1d,1
5348,richness2d,1
5349,richness1d,1
5349,richness2d,1
5350,richness1d,1
5350,richness2d,0
5351,richness1d,1
5351,richness2d,1
5352,richness1d,1
5352,richness2d,1
5353,richness1d,1
5353,richness2d,0
5354,richness1d,1
5354,richness2d,1
5355,richness1d,1
5355,richness2d,1
5356,richness1d,1
5356,richness2d,0
5357,richness1d,1
5357,richness2d,1
5358,richness1d,1
5358,richness2d,0
5359,richness1d,1
5359,richness2d,1
5360,richness1d,1
5360,richness2d,0
5361,richness1d,1
5361,richness2d,1
5362,richness1d,1
5362,richness2d,1
5363,richness1d,1
5363,richness2d,1
5364,richness1d,1
5364,richness2d,1
5365,richness1d,1
5365,richness2d,1
5366,richness1d,1
5366,richness2d,0
5367,richness1d,1
5367,richness2d,0
5368,richness1d,1
5368,richness2d,1
5369,richness1d,1
5369,richness2d,0
5370,richness1d,1
5370,richness2d,1
5371,richness1d,1
5371,richness2d,1
5372,richness1d,1
5372,richness2d,0
5373,richness1d,1
5373,richness2d,1
5374,richness1d,1
5374,richness2d,1
5375,richness1d,1
5375,richness2d,0
5377,richness1d,1
5377,richness2d,1
5378,richness1d,1
5378,richness2d,0
5379,richness1d,1
5379,richness2d,0
5380,richness1d,1
5380,richness2d,0
5382,richness1d,1
5382,richness2d,1
5383,richness1d,1
5383,richness2d,0
5384,richness1d,1
5384,richness2d,1
5385,richness1d,1
5385,richness2d,1
5388,richness1d,1
5388,richness2d,0
5389,richness1d,1
5389,richness2d,0
5390,richness1d,1
5390,richness2d,0
5391,richness1d,1
5391,richness2d,0
5392,richness1d,1
5392,richness2d,1
5393,richness1d,1
5393,richness2d,0
5394,richness1d,1
5394,richness2d,1
5395,richness1d,1
5395,richness2d,0
5396,richness1d,1
5396,richness2d,1
5397,richness1d,1
5397,richness2d,0
5398,richness1d,1
5398,richness2d,0
5399,richness1d,1
5399,richness2d,1
5400,richness1d,1
5400,richness2d,0
5401,richness1d,1
5401,richness2d,0
5402,richness1d,1
5402,richness2d,1
5403,richness1d,1
5403,richness2d,1
5404,richness1d,1
5404,richness2d,0
5406,richness1d,1
5406,richness2d,1
5407,richness1d,1
5407,richness2d,0
5408,richness1d,1
5408,richness2d,0
5410,richness1d,1
5410,richness2d,1
5411,richness1d,1
5411,richness2d,1
5412,richness1d,1
5412,richness2d,0
5413,richness1d,1
5413,richness2d,1
5414,richness1d,1
5414,richness2d,1
5415,richness1d,1
5415,richness2d,1
5416,richness1d,1
5416,richness2d,0
5417,richness1d,1
5417,richness2d,1
5418,richness1d,1
5418,richness2d,1
5419,richness1d,1
5419,richness2d,1
5420,richness1d,1
5420,richness2d,1
5421,richness1d,1
5421,richness2d,1
5422,richness1d,1
5422,richness2d,1
5423,richness1d,1
5423,richness2d,1
5424,richness1d,1
5424,richness2d,0
5425,richness1d,1
5425,richness2d,1
5426,richness1d,1
5426,richness2d,0
5428,richness1d,1
5428,richness2d,0
5429,richness1d,1
5429,richness2d,0
5430,richness1d,1
5430,richness2d,0
5431,richness1d,1
5431,richness2d,1
5432,richness1d,1
5432,richness2d,0
5433,richness1d,1
5433,richness2d,1
5434,richness1d,1
5434,richness2d,1
5435,richness1d,1
5435,richness2d,1
5436,richness1d,1
5436,richness2d,0
5437,richness1d,1
5437,richness2d,1
5438,richness1d,1
5438,richness2d,1
5439,richness1d,1
5439,richness2d,1
5440,richness1d,1
5440,richness2d,1
5441,richness1d,1
5441,richness2d,0
5444,richness1d,1
5444,richness2d,1
5445,richness1d,1
5445,richness2d,1
5446,richness1d,1
5446,richness2d,1
5447,richness1d,1
5447,richness2d,0
5448,richness1d,1
5448,richness2d,0
5449,richness1d,1
5449,richness2d,0
5450,richness1d,1
5450,richness2d,0
5451,richness1d,1
5451,richness2d,1
5452,richness1d,1
5452,richness2d,1
5453,richness1d,1
5453,richness2d,1
5456,richness1d,1
5456,richness2d,1
5457,richness1d,1
5457,richness2d,1
5458,richness1d,1
5458,richness2d,1
5460,richness1d,1
5460,richness2d,0
5461,richness1d,1
5461,richness2d,0
5462,richness1d,1
5462,richness2d,1
5464,richness1d,1
5464,richness2d,1
5465,richness1d,1
5465,richness2d,0
5466,richness1d,1
5466,richness2d,0
