target_fid,rich_2d,x,y,depth
5970,2,56.5,-22.5,4410.25
5970,2,56.5,-22.5,4410.25
5970,2,56.5,-22.5,4410.25
5971,2,57.5,-22.5,4601.999512
5971,2,57.5,-22.5,4601.999512
5971,2,57.5,-22.5,4601.999512
5972,2,58.5,-22.5,4409.250488
5972,2,58.5,-22.5,4409.250488
5972,2,58.5,-22.5,4409.250488
5973,2,59.5,-22.5,4362.5
5973,2,59.5,-22.5,4362.5
5973,2,59.5,-22.5,4362.5
5974,2,60.5,-22.5,3970.750244
5974,2,60.5,-22.5,3970.750244
5974,2,60.5,-22.5,3970.750244
5975,2,61.5,-22.5,4317.75
5975,2,61.5,-22.5,4317.75
5976,2,62.5,-22.5,3857.749756
5976,2,62.5,-22.5,3857.749756
5977,2,63.5,-22.5,4145.5
5977,2,63.5,-22.5,4145.5
5978,2,64.5,-22.5,4173.5
5978,2,64.5,-22.5,4173.5
5979,2,65.5,-22.5,3903.5
5979,2,65.5,-22.5,3903.5
5980,2,66.5,-22.5,3574.000244
5980,2,66.5,-22.5,3574.000244
5981,2,67.5,-22.5,3769.75
5981,2,67.5,-22.5,3769.75
5982,1,68.5,-22.5,2878.999756
5983,1,69.5,-22.5,2999.75
5984,1,70.5,-22.5,2823.499756
5985,1,71.5,-22.5,3820.749756
5986,1,72.5,-22.5,4141.999512
5987,1,73.5,-22.5,3884.249756
5988,1,74.5,-22.5,4188.250488
5989,1,75.5,-22.5,4533.5
5990,1,76.5,-22.5,4904.5
5991,1,77.5,-22.5,4643.75
5992,1,78.5,-22.5,4464.25
5993,1,79.5,-22.5,4553.25
5994,1,80.5,-22.5,4412
5995,1,81.5,-22.5,4408.000488
5996,1,82.5,-22.5,4691.499512
5997,1,83.5,-22.5,4453.75
5998,1,84.5,-22.5,4800.25
5999,1,85.5,-22.5,4686
6000,1,86.5,-22.5,4870.750977
6001,1,87.5,-22.5,3424
6003,1,89.5,-22.5,5313
6004,1,90.5,-22.5,5273.5
6005,1,91.5,-22.5,4726.749512
6006,1,92.5,-22.5,4906
6007,1,93.5,-22.5,5069.75
6009,1,95.5,-22.5,5148.75
6010,1,96.5,-22.5,5309.5
6015,1,101.5,-22.5,5077.500488
6016,1,102.5,-22.5,4342
6018,1,104.5,-22.5,2983.25
6019,1,105.5,-22.5,3389.000488
6021,1,107.5,-22.5,3499.25
6022,1,108.5,-22.5,4205.999023
6023,1,109.5,-22.5,5165.5
6024,1,110.5,-22.5,5079
6025,1,111.5,-22.5,5044.75
6026,1,112.5,-22.5,3456.25
6083,1,40.5,-21.5,3091.25
6083,1,40.5,-21.5,3091.25
6084,1,41.5,-21.5,3286.250244
6084,1,41.5,-21.5,3286.250244
6085,1,42.5,-21.5,2669.75
6085,1,42.5,-21.5,2669.75
6091,1,48.5,-21.5,1232.749512
6091,1,48.5,-21.5,1232.749512
6092,1,49.5,-21.5,4217.5
6092,1,49.5,-21.5,4217.5
6093,1,50.5,-21.5,4904.25
6093,1,50.5,-21.5,4904.25
6094,1,51.5,-21.5,4989
6094,1,51.5,-21.5,4989
6095,1,52.5,-21.5,4819.5
6095,1,52.5,-21.5,4819.5
6096,1,53.5,-21.5,4166.999512
6096,1,53.5,-21.5,4166.999512
6097,1,54.5,-21.5,4184.75
6097,1,54.5,-21.5,4184.75
6098,1,55.5,-21.5,2137.75
6098,1,55.5,-21.5,2137.75
6099,2,56.5,-21.5,4021.75
6099,2,56.5,-21.5,4021.75
6099,2,56.5,-21.5,4021.75
6100,2,57.5,-21.5,4194.5
6100,2,57.5,-21.5,4194.5
6100,2,57.5,-21.5,4194.5
6101,2,58.5,-21.5,4051.999512
6101,2,58.5,-21.5,4051.999512
6101,2,58.5,-21.5,4051.999512
6102,2,59.5,-21.5,4724.25
6102,2,59.5,-21.5,4724.25
6102,2,59.5,-21.5,4724.25
6103,2,60.5,-21.5,4468.25
6103,2,60.5,-21.5,4468.25
6103,2,60.5,-21.5,4468.25
6104,2,61.5,-21.5,4401.75
6104,2,61.5,-21.5,4401.75
6104,2,61.5,-21.5,4401.75
6105,2,62.5,-21.5,3989.250244
6105,2,62.5,-21.5,3989.250244
6105,2,62.5,-21.5,3989.250244
6106,2,63.5,-21.5,4182.75
6106,2,63.5,-21.5,4182.75
6106,2,63.5,-21.5,4182.75
6107,2,64.5,-21.5,3783.250244
6107,2,64.5,-21.5,3783.250244
6107,2,64.5,-21.5,3783.250244
6108,2,65.5,-21.5,3142.999756
6108,2,65.5,-21.5,3142.999756
6109,2,66.5,-21.5,3310.5
6109,2,66.5,-21.5,3310.5
6110,2,67.5,-21.5,3180.5
6110,2,67.5,-21.5,3180.5
6111,1,68.5,-21.5,2675.250244
6111,1,68.5,-21.5,2675.250244
6112,2,69.5,-21.5,3052.250244
6112,2,69.5,-21.5,3052.250244
6113,1,70.5,-21.5,3539.500244
6114,1,71.5,-21.5,4189.499512
6115,1,72.5,-21.5,4257.25
6116,1,73.5,-21.5,4418
6117,1,74.5,-21.5,4413.75
6118,1,75.5,-21.5,4527.25
6119,1,76.5,-21.5,4310.25
6120,1,77.5,-21.5,4431.5
6121,1,78.5,-21.5,4697
6122,1,79.5,-21.5,4743.25
6123,1,80.5,-21.5,4416.75
6124,1,81.5,-21.5,5022.5
6126,1,83.5,-21.5,4576.75
6127,1,84.5,-21.5,4784.75
6128,1,85.5,-21.5,4482.5
6129,1,86.5,-21.5,4696.25
6130,1,87.5,-21.5,3329.75
6131,1,88.5,-21.5,3794.250244
6132,1,89.5,-21.5,5080.75
6133,1,90.5,-21.5,4940.5
6134,1,91.5,-21.5,5204.5
6135,1,92.5,-21.5,4997
6136,1,93.5,-21.5,5004.25
6137,1,94.5,-21.5,5251.5
6138,1,95.5,-21.5,4981.75
6139,1,96.5,-21.5,5241.5
6146,1,103.5,-21.5,3825.25
6147,1,104.5,-21.5,3035.499756
6148,1,105.5,-21.5,4693.25
6149,1,106.5,-21.5,5025.249512
6150,1,107.5,-21.5,4166.5
6151,1,108.5,-21.5,4980
6152,1,109.5,-21.5,5064.75
6153,1,110.5,-21.5,5079.5
6154,1,111.5,-21.5,5058.75
6155,1,112.5,-21.5,3550
6156,1,113.5,-21.5,1180.750122
6207,2,35.5,-20.5,30.5
6207,2,35.5,-20.5,30.5
6212,1,40.5,-20.5,2798.75
6212,1,40.5,-20.5,2798.75
6213,1,41.5,-20.5,2770
6213,1,41.5,-20.5,2770
6214,1,42.5,-20.5,1900.250244
6214,1,42.5,-20.5,1900.250244
6215,1,43.5,-20.5,1325.75
6215,1,43.5,-20.5,1325.75
6221,1,49.5,-20.5,3895.499756
6221,1,49.5,-20.5,3895.499756
6222,1,50.5,-20.5,4685.25
6222,1,50.5,-20.5,4685.25
6223,1,51.5,-20.5,4979.25
6223,1,51.5,-20.5,4979.25
6224,1,52.5,-20.5,4713.5
6224,1,52.5,-20.5,4713.5
6225,1,53.5,-20.5,4986.25
6225,1,53.5,-20.5,4986.25
6226,1,54.5,-20.5,4374.5
6226,1,54.5,-20.5,4374.5
6227,1,55.5,-20.5,2655.5
6227,1,55.5,-20.5,2655.5
6228,1,56.5,-20.5,4150.75
6228,1,56.5,-20.5,4150.75
6230,2,58.5,-20.5,4037.250244
6230,2,58.5,-20.5,4037.250244
6230,2,58.5,-20.5,4037.250244
6231,2,59.5,-20.5,4078.999756
6231,2,59.5,-20.5,4078.999756
6231,2,59.5,-20.5,4078.999756
6232,2,60.5,-20.5,3731.499756
6232,2,60.5,-20.5,3731.499756
6232,2,60.5,-20.5,3731.499756
6233,2,61.5,-20.5,3997.75
6233,2,61.5,-20.5,3997.75
6233,2,61.5,-20.5,3997.75
6234,2,62.5,-20.5,3075.25
6234,2,62.5,-20.5,3075.25
6234,2,62.5,-20.5,3075.25
6235,2,63.5,-20.5,3309.5
6235,2,63.5,-20.5,3309.5
6235,2,63.5,-20.5,3309.5
6236,2,64.5,-20.5,3161.25
6236,2,64.5,-20.5,3161.25
6236,2,64.5,-20.5,3161.25
6237,2,65.5,-20.5,3337
6237,2,65.5,-20.5,3337
6237,2,65.5,-20.5,3337
6238,1,66.5,-20.5,2648.25
6238,1,66.5,-20.5,2648.25
6238,1,66.5,-20.5,2648.25
6239,2,67.5,-20.5,3173
6239,2,67.5,-20.5,3173
6239,2,67.5,-20.5,3173
6240,1,68.5,-20.5,2160.250244
6240,1,68.5,-20.5,2160.250244
6240,1,68.5,-20.5,2160.250244
6241,2,69.5,-20.5,3123.5
6241,2,69.5,-20.5,3123.5
6242,2,70.5,-20.5,3276.999756
6242,2,70.5,-20.5,3276.999756
6243,1,71.5,-20.5,3957.500244
6244,1,72.5,-20.5,3679.999756
6245,1,73.5,-20.5,4692.75
6246,1,74.5,-20.5,4228.25
6247,1,75.5,-20.5,4195
6248,1,76.5,-20.5,4745
6249,1,77.5,-20.5,5065.25
6250,1,78.5,-20.5,4830.75
6251,1,79.5,-20.5,4623.75
6252,1,80.5,-20.5,4708.25
6253,1,81.5,-20.5,5048.75
6254,1,82.5,-20.5,5165.75
6255,1,83.5,-20.5,4941.25
6256,1,84.5,-20.5,5166.5
6257,1,85.5,-20.5,4370.25
6258,1,86.5,-20.5,3663.5
6259,1,87.5,-20.5,2198.25
6260,1,88.5,-20.5,3619
6261,1,89.5,-20.5,5020.75
6262,1,90.5,-20.5,4845
6263,1,91.5,-20.5,4353
6264,1,92.5,-20.5,5168.75
6266,1,94.5,-20.5,5077
6272,1,100.5,-20.5,5087.249512
6279,1,107.5,-20.5,5180.25
6280,1,108.5,-20.5,5098.5
6281,1,109.5,-20.5,5004.5
6282,1,110.5,-20.5,4077.000244
6283,1,111.5,-20.5,1699.249878
6284,1,112.5,-20.5,1050.250122
6285,1,113.5,-20.5,1053.75
6286,1,114.5,-20.5,923.5
6337,1,36.5,-19.5,37.5
6342,1,41.5,-19.5,2526.25
6342,1,41.5,-19.5,2526.25
6343,1,42.5,-19.5,2211.75
6343,1,42.5,-19.5,2211.75
6344,1,43.5,-19.5,1568
6344,1,43.5,-19.5,1568
6350,1,49.5,-19.5,3193.749756
6350,1,49.5,-19.5,3193.749756
6351,1,50.5,-19.5,4582.5
6351,1,50.5,-19.5,4582.5
6352,1,51.5,-19.5,4998.25
6352,1,51.5,-19.5,4998.25
6353,1,52.5,-19.5,4898
6353,1,52.5,-19.5,4898
6354,1,53.5,-19.5,4709.5
6354,1,53.5,-19.5,4709.5
6355,1,54.5,-19.5,4636.75
6355,1,54.5,-19.5,4636.75
6356,1,55.5,-19.5,4465.5
6356,1,55.5,-19.5,4465.5
6357,1,56.5,-19.5,4380.5
6357,1,56.5,-19.5,4380.5
6358,1,57.5,-19.5,639.0001221
6358,1,57.5,-19.5,639.0001221
6359,2,58.5,-19.5,2919.500244
6359,2,58.5,-19.5,2919.500244
6359,2,58.5,-19.5,2919.500244
6360,2,59.5,-19.5,5162.25
6360,2,59.5,-19.5,5162.25
6360,2,59.5,-19.5,5162.25
6361,2,60.5,-19.5,3985.5
6361,2,60.5,-19.5,3985.5
6361,2,60.5,-19.5,3985.5
6362,1,61.5,-19.5,2665.250488
6362,1,61.5,-19.5,2665.250488
6362,1,61.5,-19.5,2665.250488
6363,2,62.5,-19.5,3640
6363,2,62.5,-19.5,3640
6363,2,62.5,-19.5,3640
6364,1,63.5,-19.5,1863.99939
6364,1,63.5,-19.5,1863.99939
6364,1,63.5,-19.5,1863.99939
6365,1,64.5,-19.5,2788.5
6365,1,64.5,-19.5,2788.5
6365,1,64.5,-19.5,2788.5
6366,1,65.5,-19.5,2374.75
6366,1,65.5,-19.5,2374.75
6366,1,65.5,-19.5,2374.75
6367,1,66.5,-19.5,2763.75
6367,1,66.5,-19.5,2763.75
6367,1,66.5,-19.5,2763.75
6368,2,67.5,-19.5,3595.75
6368,2,67.5,-19.5,3595.75
6368,2,67.5,-19.5,3595.75
6369,2,68.5,-19.5,3398.5
6369,2,68.5,-19.5,3398.5
6369,2,68.5,-19.5,3398.5
6370,2,69.5,-19.5,3094.749756
6370,2,69.5,-19.5,3094.749756
6370,2,69.5,-19.5,3094.749756
6371,2,70.5,-19.5,3806.999756
6371,2,70.5,-19.5,3806.999756
6371,2,70.5,-19.5,3806.999756
6372,2,71.5,-19.5,4345.75
6372,2,71.5,-19.5,4345.75
6372,2,71.5,-19.5,4345.75
6373,2,72.5,-19.5,4811.000488
6373,2,72.5,-19.5,4811.000488
6373,2,72.5,-19.5,4811.000488
6374,1,73.5,-19.5,4608.25
6375,1,74.5,-19.5,4197.499023
6376,1,75.5,-19.5,4902.75
6377,1,76.5,-19.5,4621.75
6378,1,77.5,-19.5,4317.000488
6379,1,78.5,-19.5,4826
6380,1,79.5,-19.5,5000.5
6381,1,80.5,-19.5,4909
6382,1,81.5,-19.5,5260.25
6383,1,82.5,-19.5,5132.5
6384,1,83.5,-19.5,4923.249512
6385,1,84.5,-19.5,5057.25
6386,1,85.5,-19.5,5071.25
6387,1,86.5,-19.5,4191
6388,1,87.5,-19.5,1559.249756
6389,1,88.5,-19.5,3237.500244
6390,1,89.5,-19.5,4444.5
6391,1,90.5,-19.5,4812.000488
6392,1,91.5,-19.5,5048.25
6393,1,92.5,-19.5,5129.500488
6394,1,93.5,-19.5,5264.5
6395,1,94.5,-19.5,5296.5
6396,1,95.5,-19.5,5243.75
6409,1,108.5,-19.5,5123.75
6410,1,109.5,-19.5,4178.75
6411,1,110.5,-19.5,4098.749512
6412,1,111.5,-19.5,2705.750244
6413,1,112.5,-19.5,1529.25
6414,1,113.5,-19.5,1012.75
6415,1,114.5,-19.5,1387.75
6416,1,115.5,-19.5,475
6472,1,42.5,-18.5,2079
6472,1,42.5,-18.5,2079
6473,1,43.5,-18.5,1495
6473,1,43.5,-18.5,1495
6479,1,49.5,-18.5,801.7495117
6479,1,49.5,-18.5,801.7495117
6480,1,50.5,-18.5,4335.25
6480,1,50.5,-18.5,4335.25
6481,1,51.5,-18.5,4860.25
6481,1,51.5,-18.5,4860.25
6482,1,52.5,-18.5,5060.75
6482,1,52.5,-18.5,5060.75
6483,1,53.5,-18.5,4866.75
6483,1,53.5,-18.5,4866.75
6484,1,54.5,-18.5,4686.25
6484,1,54.5,-18.5,4686.25
6485,1,55.5,-18.5,4636.25
6485,1,55.5,-18.5,4636.25
6486,1,56.5,-18.5,4424.5
6486,1,56.5,-18.5,4424.5
6487,1,57.5,-18.5,3109.750244
6487,1,57.5,-18.5,3109.750244
6488,1,58.5,-18.5,1525.749878
6488,1,58.5,-18.5,1525.749878
6488,1,58.5,-18.5,1525.749878
6489,2,59.5,-18.5,3929.249512
6489,2,59.5,-18.5,3929.249512
6489,2,59.5,-18.5,3929.249512
6490,2,60.5,-18.5,4116
6490,2,60.5,-18.5,4116
6490,2,60.5,-18.5,4116
6491,2,61.5,-18.5,4333.5
6491,2,61.5,-18.5,4333.5
6491,2,61.5,-18.5,4333.5
6492,2,62.5,-18.5,3772.749756
6492,2,62.5,-18.5,3772.749756
6492,2,62.5,-18.5,3772.749756
6493,2,63.5,-18.5,3878.500244
6493,2,63.5,-18.5,3878.500244
6493,2,63.5,-18.5,3878.500244
6494,2,64.5,-18.5,3517
6494,2,64.5,-18.5,3517
6494,2,64.5,-18.5,3517
6495,2,65.5,-18.5,2993.250488
6495,2,65.5,-18.5,2993.250488
6495,2,65.5,-18.5,2993.250488
6496,2,66.5,-18.5,2960
6496,2,66.5,-18.5,2960
6496,2,66.5,-18.5,2960
6497,2,67.5,-18.5,3012
6497,2,67.5,-18.5,3012
6497,2,67.5,-18.5,3012
6498,2,68.5,-18.5,3168
6498,2,68.5,-18.5,3168
6498,2,68.5,-18.5,3168
6499,2,69.5,-18.5,4014.499756
6499,2,69.5,-18.5,4014.499756
6499,2,69.5,-18.5,4014.499756
6500,2,70.5,-18.5,3860
6500,2,70.5,-18.5,3860
6500,2,70.5,-18.5,3860
6501,2,71.5,-18.5,4240.999512
6501,2,71.5,-18.5,4240.999512
6501,2,71.5,-18.5,4240.999512
6502,2,72.5,-18.5,4034
6502,2,72.5,-18.5,4034
6502,2,72.5,-18.5,4034
6503,2,73.5,-18.5,4433.750488
6503,2,73.5,-18.5,4433.750488
6503,2,73.5,-18.5,4433.750488
6504,2,74.5,-18.5,4882
6504,2,74.5,-18.5,4882
6504,2,74.5,-18.5,4882
6505,1,75.5,-18.5,4125.25
6505,1,75.5,-18.5,4125.25
6506,1,76.5,-18.5,5070.25
6506,1,76.5,-18.5,5070.25
6507,1,77.5,-18.5,4936.25
6509,1,79.5,-18.5,5022
6510,1,80.5,-18.5,5102.25
6511,1,81.5,-18.5,5178
6512,1,82.5,-18.5,5225
6513,1,83.5,-18.5,5233
6514,1,84.5,-18.5,4675.25
6515,1,85.5,-18.5,5078
6516,1,86.5,-18.5,4828.25
6517,1,87.5,-18.5,2292.000244
6518,1,88.5,-18.5,3477.749756
6519,1,89.5,-18.5,4533.25
6520,1,90.5,-18.5,5018
6521,1,91.5,-18.5,5311.25
6523,1,93.5,-18.5,4793.5
6524,1,94.5,-18.5,5277.25
6540,1,110.5,-18.5,4170.25
6541,1,111.5,-18.5,4201.000488
6542,1,112.5,-18.5,2810.500244
6543,1,113.5,-18.5,1567.75
6544,1,114.5,-18.5,1626.75
6545,1,115.5,-18.5,1601.25
6546,1,116.5,-18.5,958
6547,1,117.5,-18.5,519
6609,1,50.5,-17.5,3864.75
6609,1,50.5,-17.5,3864.75
6610,1,51.5,-17.5,4793.75
6610,1,51.5,-17.5,4793.75
6611,1,52.5,-17.5,4850.25
6611,1,52.5,-17.5,4850.25
6612,1,53.5,-17.5,4791.5
6612,1,53.5,-17.5,4791.5
6613,1,54.5,-17.5,4722.5
6613,1,54.5,-17.5,4722.5
6614,1,55.5,-17.5,4563.5
6614,1,55.5,-17.5,4563.5
6615,1,56.5,-17.5,3581.499512
6615,1,56.5,-17.5,3581.499512
6616,1,57.5,-17.5,4456
6616,1,57.5,-17.5,4456
6617,1,58.5,-17.5,3635.5
6617,1,58.5,-17.5,3635.5
6619,2,60.5,-17.5,3516.500244
6619,2,60.5,-17.5,3516.500244
6619,2,60.5,-17.5,3516.500244
6620,2,61.5,-17.5,3435
6620,2,61.5,-17.5,3435
6620,2,61.5,-17.5,3435
6621,2,62.5,-17.5,3768
6621,2,62.5,-17.5,3768
6621,2,62.5,-17.5,3768
6622,2,63.5,-17.5,3580.5
6622,2,63.5,-17.5,3580.5
6622,2,63.5,-17.5,3580.5
6623,2,64.5,-17.5,3095
6623,2,64.5,-17.5,3095
6623,2,64.5,-17.5,3095
6624,1,65.5,-17.5,2560.000488
6624,1,65.5,-17.5,2560.000488
6624,1,65.5,-17.5,2560.000488
6625,2,66.5,-17.5,3402.999756
6625,2,66.5,-17.5,3402.999756
6625,2,66.5,-17.5,3402.999756
6626,2,67.5,-17.5,3357.750244
6626,2,67.5,-17.5,3357.750244
6626,2,67.5,-17.5,3357.750244
6627,2,68.5,-17.5,3502.749512
6627,2,68.5,-17.5,3502.749512
6627,2,68.5,-17.5,3502.749512
6628,2,69.5,-17.5,4536.750488
6628,2,69.5,-17.5,4536.750488
6628,2,69.5,-17.5,4536.750488
6629,2,70.5,-17.5,4892
6629,2,70.5,-17.5,4892
6629,2,70.5,-17.5,4892
6630,2,71.5,-17.5,4626
6630,2,71.5,-17.5,4626
6630,2,71.5,-17.5,4626
6631,2,72.5,-17.5,4460.749512
6631,2,72.5,-17.5,4460.749512
6631,2,72.5,-17.5,4460.749512
6632,2,73.5,-17.5,4442.500488
6632,2,73.5,-17.5,4442.500488
6632,2,73.5,-17.5,4442.500488
6633,2,74.5,-17.5,4644
6633,2,74.5,-17.5,4644
6633,2,74.5,-17.5,4644
6634,2,75.5,-17.5,4645
6634,2,75.5,-17.5,4645
6634,2,75.5,-17.5,4645
6635,1,76.5,-17.5,4713
6635,1,76.5,-17.5,4713
6636,1,77.5,-17.5,4620
6636,1,77.5,-17.5,4620
6637,1,78.5,-17.5,4501.5
6637,1,78.5,-17.5,4501.5
6638,1,79.5,-17.5,5007.5
6638,1,79.5,-17.5,5007.5
6639,1,80.5,-17.5,5208.25
6639,1,80.5,-17.5,5208.25
6640,1,81.5,-17.5,5056.25
6640,1,81.5,-17.5,5056.25
6641,1,82.5,-17.5,5048.5
6642,1,83.5,-17.5,5266
6643,1,84.5,-17.5,5284
6644,1,85.5,-17.5,4596.25
6645,1,86.5,-17.5,4743.25
6646,1,87.5,-17.5,2711.5
6647,1,88.5,-17.5,2861.249756
6649,1,90.5,-17.5,5100
6652,1,93.5,-17.5,4584.25
6669,1,110.5,-17.5,5202.75
6670,1,111.5,-17.5,5099.75
6671,1,112.5,-17.5,4443
6672,1,113.5,-17.5,2046.250122
6673,1,114.5,-17.5,2395.25
6674,1,115.5,-17.5,2922.999756
6675,1,116.5,-17.5,2220.75
6676,1,117.5,-17.5,2718.25
6677,1,118.5,-17.5,796.7501831
6738,1,50.5,-16.5,1690.499634
6738,1,50.5,-16.5,1690.499634
6739,1,51.5,-16.5,4459
6739,1,51.5,-16.5,4459
6740,1,52.5,-16.5,4564.75
6740,1,52.5,-16.5,4564.75
6741,1,53.5,-16.5,4346.5
6741,1,53.5,-16.5,4346.5
6742,1,54.5,-16.5,4853.5
6742,1,54.5,-16.5,4853.5
6743,1,55.5,-16.5,4312.25
6743,1,55.5,-16.5,4312.25
6744,1,56.5,-16.5,4395.75
6744,1,56.5,-16.5,4395.75
6745,1,57.5,-16.5,4320.25
6745,1,57.5,-16.5,4320.25
6746,1,58.5,-16.5,3302
6746,1,58.5,-16.5,3302
6747,1,59.5,-16.5,44.00000763
6747,1,59.5,-16.5,44.00000763
6748,1,60.5,-16.5,887.5001221
6748,1,60.5,-16.5,887.5001221
6748,1,60.5,-16.5,887.5001221
6749,2,61.5,-16.5,3107.25
6749,2,61.5,-16.5,3107.25
6749,2,61.5,-16.5,3107.25
6750,2,62.5,-16.5,3600.5
6750,2,62.5,-16.5,3600.5
6750,2,62.5,-16.5,3600.5
6751,2,63.5,-16.5,3565.000244
6751,2,63.5,-16.5,3565.000244
6751,2,63.5,-16.5,3565.000244
6752,1,64.5,-16.5,2686.249756
6752,1,64.5,-16.5,2686.249756
6752,1,64.5,-16.5,2686.249756
6753,2,65.5,-16.5,3456
6753,2,65.5,-16.5,3456
6753,2,65.5,-16.5,3456
6754,2,66.5,-16.5,3669.25
6754,2,66.5,-16.5,3669.25
6754,2,66.5,-16.5,3669.25
6755,2,67.5,-16.5,3867.249756
6755,2,67.5,-16.5,3867.249756
6755,2,67.5,-16.5,3867.249756
6756,2,68.5,-16.5,3252.500244
6756,2,68.5,-16.5,3252.500244
6756,2,68.5,-16.5,3252.500244
6757,2,69.5,-16.5,3873.999756
6757,2,69.5,-16.5,3873.999756
6757,2,69.5,-16.5,3873.999756
6758,2,70.5,-16.5,4621.25
6758,2,70.5,-16.5,4621.25
6758,2,70.5,-16.5,4621.25
6759,2,71.5,-16.5,4716.5
6759,2,71.5,-16.5,4716.5
6759,2,71.5,-16.5,4716.5
6760,2,72.5,-16.5,4332.5
6760,2,72.5,-16.5,4332.5
6760,2,72.5,-16.5,4332.5
6762,2,74.5,-16.5,5102.250488
6762,2,74.5,-16.5,5102.250488
6762,2,74.5,-16.5,5102.250488
6763,2,75.5,-16.5,4651
6763,2,75.5,-16.5,4651
6763,2,75.5,-16.5,4651
6764,2,76.5,-16.5,4477
6764,2,76.5,-16.5,4477
6764,2,76.5,-16.5,4477
6765,2,77.5,-16.5,4796.25
6765,2,77.5,-16.5,4796.25
6765,2,77.5,-16.5,4796.25
6766,1,78.5,-16.5,4794.5
6766,1,78.5,-16.5,4794.5
6767,1,79.5,-16.5,5240.5
6767,1,79.5,-16.5,5240.5
6768,1,80.5,-16.5,5149.25
6768,1,80.5,-16.5,5149.25
6769,1,81.5,-16.5,5107.5
6769,1,81.5,-16.5,5107.5
6770,1,82.5,-16.5,5177.75
6770,1,82.5,-16.5,5177.75
6773,1,85.5,-16.5,5056.75
6773,1,85.5,-16.5,5056.75
6774,1,86.5,-16.5,4673.5
6775,1,87.5,-16.5,2696.750244
6776,1,88.5,-16.5,1998.499756
6779,1,91.5,-16.5,5116
6780,1,92.5,-16.5,4928.25
6781,1,93.5,-16.5,5261.25
6782,1,94.5,-16.5,4665.25
6784,1,96.5,-16.5,4997.25
6787,1,99.5,-16.5,5279.5
6791,1,103.5,-16.5,4999.5
6799,1,111.5,-16.5,5216
6800,1,112.5,-16.5,3967.750488
6801,1,113.5,-16.5,2556.5
6802,1,114.5,-16.5,3905.249756
6803,1,115.5,-16.5,3663.999268
6804,1,116.5,-16.5,3933.250244
6806,1,118.5,-16.5,2492.75
6807,1,119.5,-16.5,784.7501221
6861,1,44.5,-15.5,2527
6861,1,44.5,-15.5,2527
6862,1,45.5,-15.5,1994.25
6862,1,45.5,-15.5,1994.25
6867,1,50.5,-15.5,52.25000381
6867,1,50.5,-15.5,52.25000381
6868,1,51.5,-15.5,4219
6868,1,51.5,-15.5,4219
6869,1,52.5,-15.5,4402
6869,1,52.5,-15.5,4402
6870,1,53.5,-15.5,4614.75
6870,1,53.5,-15.5,4614.75
6871,1,54.5,-15.5,4465.75
6871,1,54.5,-15.5,4465.75
6872,1,55.5,-15.5,4391.75
6872,1,55.5,-15.5,4391.75
6873,1,56.5,-15.5,4449.5
6873,1,56.5,-15.5,4449.5
6874,1,57.5,-15.5,4240.75
6874,1,57.5,-15.5,4240.75
6875,1,58.5,-15.5,4761.5
6875,1,58.5,-15.5,4761.5
6876,1,59.5,-15.5,2409.000244
6876,1,59.5,-15.5,2409.000244
6877,1,60.5,-15.5,45.24998856
6877,1,60.5,-15.5,45.24998856
6878,1,61.5,-15.5,809.7492065
6878,1,61.5,-15.5,809.7492065
6878,1,61.5,-15.5,809.7492065
6879,2,62.5,-15.5,3381.999756
6879,2,62.5,-15.5,3381.999756
6879,2,62.5,-15.5,3381.999756
6880,2,63.5,-15.5,4259.75
6880,2,63.5,-15.5,4259.75
6880,2,63.5,-15.5,4259.75
6881,2,64.5,-15.5,3072.749512
6881,2,64.5,-15.5,3072.749512
6881,2,64.5,-15.5,3072.749512
6882,2,65.5,-15.5,3054.499756
6882,2,65.5,-15.5,3054.499756
6882,2,65.5,-15.5,3054.499756
6883,2,66.5,-15.5,2951.249512
6883,2,66.5,-15.5,2951.249512
6883,2,66.5,-15.5,2951.249512
6884,1,67.5,-15.5,2801.249756
6884,1,67.5,-15.5,2801.249756
6884,1,67.5,-15.5,2801.249756
6885,2,68.5,-15.5,3229.5
6885,2,68.5,-15.5,3229.5
6885,2,68.5,-15.5,3229.5
6886,2,69.5,-15.5,3571.25
6886,2,69.5,-15.5,3571.25
6886,2,69.5,-15.5,3571.25
6887,2,70.5,-15.5,4152.75
6887,2,70.5,-15.5,4152.75
6887,2,70.5,-15.5,4152.75
6888,2,71.5,-15.5,4332.499512
6888,2,71.5,-15.5,4332.499512
6888,2,71.5,-15.5,4332.499512
6889,2,72.5,-15.5,5240.5
6889,2,72.5,-15.5,5240.5
6889,2,72.5,-15.5,5240.5
6890,2,73.5,-15.5,4463.749512
6890,2,73.5,-15.5,4463.749512
6890,2,73.5,-15.5,4463.749512
6891,2,74.5,-15.5,4728.5
6891,2,74.5,-15.5,4728.5
6891,2,74.5,-15.5,4728.5
6892,2,75.5,-15.5,5046
6892,2,75.5,-15.5,5046
6892,2,75.5,-15.5,5046
6893,2,76.5,-15.5,4864.5
6893,2,76.5,-15.5,4864.5
6893,2,76.5,-15.5,4864.5
6894,2,77.5,-15.5,5043.75
6894,2,77.5,-15.5,5043.75
6894,2,77.5,-15.5,5043.75
6895,2,78.5,-15.5,5125
6895,2,78.5,-15.5,5125
6895,2,78.5,-15.5,5125
6896,2,79.5,-15.5,5080.25
6896,2,79.5,-15.5,5080.25
