TARGET_FID,richness,depth,x,y
-4783,8,36.24988174,127.5,0.5
-4782,1,2154.250244,126.5,0.5
-4781,2,2010.249878,125.5,0.5
-4781,2,2010.249878,125.5,0.5
-4779,2,9.250014305,122.5,0.5
-4779,2,9.250014305,122.5,0.5
-4778,2,9.250014305,122.5,0.5
-4778,2,9.250014305,122.5,0.5
-4777,3,65.49984741,120.5,0.5
-4777,3,65.49984741,120.5,0.5
-4777,3,65.49984741,120.5,0.5
-4772,1,5561.75,178.5,-0.5
-4771,1,5428.75,177.5,-0.5
-4770,3,5035.75,176.5,-0.5
-4770,3,5035.75,176.5,-0.5
-4770,3,5035.75,176.5,-0.5
-4769,2,5105.75,175.5,-0.5
-4769,2,5105.75,175.5,-0.5
-4768,4,3851.249512,174.5,-0.5
-4768,4,3851.249512,174.5,-0.5
-4768,4,3851.249512,174.5,-0.5
-4768,4,3851.249512,174.5,-0.5
-4767,4,4692.5,173.5,-0.5
-4767,4,4692.5,173.5,-0.5
-4767,4,4692.5,173.5,-0.5
-4767,4,4692.5,173.5,-0.5
-4766,4,4608.75,172.5,-0.5
-4766,4,4608.75,172.5,-0.5
-4766,4,4608.75,172.5,-0.5
-4766,4,4608.75,172.5,-0.5
-4765,4,4430.25,171.5,-0.5
-4765,4,4430.25,171.5,-0.5
-4765,4,4430.25,171.5,-0.5
-4765,4,4430.25,171.5,-0.5
-4764,4,4379.75,170.5,-0.5
-4764,4,4379.75,170.5,-0.5
-4764,4,4379.75,170.5,-0.5
-4764,4,4379.75,170.5,-0.5
-4763,4,4386.5,169.5,-0.5
-4763,4,4386.5,169.5,-0.5
-4763,4,4386.5,169.5,-0.5
-4763,4,4386.5,169.5,-0.5
-4762,4,4278.25,168.5,-0.5
-4762,4,4278.25,168.5,-0.5
-4762,4,4278.25,168.5,-0.5
-4762,4,4278.25,168.5,-0.5
-4761,4,4291,167.5,-0.5
-4761,4,4291,167.5,-0.5
-4761,4,4291,167.5,-0.5
-4761,4,4291,167.5,-0.5
-4760,4,4281.25,166.5,-0.5
-4760,4,4281.25,166.5,-0.5
-4760,4,4281.25,166.5,-0.5
-4760,4,4281.25,166.5,-0.5
-4759,4,4451,165.5,-0.5
-4759,4,4451,165.5,-0.5
-4759,4,4451,165.5,-0.5
-4759,4,4451,165.5,-0.5
-4758,4,4410.25,164.5,-0.5
-4758,4,4410.25,164.5,-0.5
-4758,4,4410.25,164.5,-0.5
-4758,4,4410.25,164.5,-0.5
-4757,4,4415.25,163.5,-0.5
-4757,4,4415.25,163.5,-0.5
-4757,4,4415.25,163.5,-0.5
-4757,4,4415.25,163.5,-0.5
-4756,4,4240.75,162.5,-0.5
-4756,4,4240.75,162.5,-0.5
-4756,4,4240.75,162.5,-0.5
-4756,4,4240.75,162.5,-0.5
-4755,4,3649.25,161.5,-0.5
-4755,4,3649.25,161.5,-0.5
-4755,4,3649.25,161.5,-0.5
-4755,4,3649.25,161.5,-0.5
-4754,4,2959.5,160.5,-0.5
-4754,4,2959.5,160.5,-0.5
-4754,4,2959.5,160.5,-0.5
-4754,4,2959.5,160.5,-0.5
-4753,5,2623,159.5,-0.5
-4753,5,2623,159.5,-0.5
-4753,5,2623,159.5,-0.5
-4753,5,2623,159.5,-0.5
-4753,5,2623,159.5,-0.5
-4752,5,2201.75,158.5,-0.5
-4752,5,2201.75,158.5,-0.5
-4752,5,2201.75,158.5,-0.5
-4752,5,2201.75,158.5,-0.5
-4752,5,2201.75,158.5,-0.5
-4751,5,2086,157.5,-0.5
-4751,5,2086,157.5,-0.5
-4751,5,2086,157.5,-0.5
-4751,5,2086,157.5,-0.5
-4751,5,2086,157.5,-0.5
-4750,6,2007,156.5,-0.5
-4750,6,2007,156.5,-0.5
-4750,6,2007,156.5,-0.5
-4750,6,2007,156.5,-0.5
-4750,6,2007,156.5,-0.5
-4750,6,2007,156.5,-0.5
-4749,6,2039.75,155.5,-0.5
-4749,6,2039.75,155.5,-0.5
-4749,6,2039.75,155.5,-0.5
-4749,6,2039.75,155.5,-0.5
-4749,6,2039.75,155.5,-0.5
-4749,6,2039.75,155.5,-0.5
-4748,3,3014.500244,154.5,-0.5
-4748,3,3014.500244,154.5,-0.5
-4748,3,3014.500244,154.5,-0.5
-4747,3,4089,153.5,-0.5
-4747,3,4089,153.5,-0.5
-4747,3,4089,153.5,-0.5
-4746,3,4554.25,152.5,-0.5
-4746,3,4554.25,152.5,-0.5
-4746,3,4554.25,152.5,-0.5
-4745,2,5086.499023,151.5,-0.5
-4745,2,5086.499023,151.5,-0.5
-4744,2,5056.75,150.5,-0.5
-4744,2,5056.75,150.5,-0.5
-4743,3,3156.749512,149.5,-0.5
-4743,3,3156.749512,149.5,-0.5
-4743,3,3156.749512,149.5,-0.5
-4742,3,3810.249756,148.5,-0.5
-4742,3,3810.249756,148.5,-0.5
-4742,3,3810.249756,148.5,-0.5
-4741,3,2960.249756,147.5,-0.5
-4741,3,2960.249756,147.5,-0.5
-4741,3,2960.249756,147.5,-0.5
-4740,3,2894.749756,146.5,-0.5
-4740,3,2894.749756,146.5,-0.5
-4740,3,2894.749756,146.5,-0.5
-4739,3,4125.25,145.5,-0.5
-4739,3,4125.25,145.5,-0.5
-4739,3,4125.25,145.5,-0.5
-4738,3,4250.75,144.5,-0.5
-4738,3,4250.75,144.5,-0.5
-4738,3,4250.75,144.5,-0.5
-4737,3,3032.750244,143.5,-0.5
-4737,3,3032.750244,143.5,-0.5
-4737,3,3032.750244,143.5,-0.5
-4736,3,3201.750244,142.5,-0.5
-4736,3,3201.750244,142.5,-0.5
-4736,3,3201.750244,142.5,-0.5
-4735,3,3164.25,141.5,-0.5
-4735,3,3164.25,141.5,-0.5
-4735,3,3164.25,141.5,-0.5
-4734,3,3286.999756,140.5,-0.5
-4734,3,3286.999756,140.5,-0.5
-4734,3,3286.999756,140.5,-0.5
-4733,2,3390.5,139.5,-0.5
-4733,2,3390.5,139.5,-0.5
-4732,2,4424.75,138.5,-0.5
-4732,2,4424.75,138.5,-0.5
-4731,2,4591.75,137.5,-0.5
-4731,2,4591.75,137.5,-0.5
-4730,2,3175.25,136.5,-0.5
-4730,2,3175.25,136.5,-0.5
-4729,5,535.499939,135.5,-0.5
-4729,5,535.499939,135.5,-0.5
-4729,5,535.499939,135.5,-0.5
-4729,5,535.499939,135.5,-0.5
-4729,5,535.499939,135.5,-0.5
-4728,3,2113.250244,134.5,-0.5
-4728,3,2113.250244,134.5,-0.5
-4728,3,2113.250244,134.5,-0.5
-4727,4,2070.5,133.5,-0.5
-4727,4,2070.5,133.5,-0.5
-4727,4,2070.5,133.5,-0.5
-4727,4,2070.5,133.5,-0.5
-4725,1,2399.999756,131.5,-0.5
-4723,6,1746.250244,129.5,-0.5
-4723,6,134.4998779,128.5,-0.5
-4723,6,134.4998779,128.5,-0.5
-4723,6,1746.250244,129.5,-0.5
-4723,6,134.4998779,128.5,-0.5
-4723,6,1746.250244,129.5,-0.5
-4722,5,134.4998779,128.5,-0.5
-4722,5,134.4998779,128.5,-0.5
-4722,5,134.4998779,128.5,-0.5
-4722,5,134.4998779,128.5,-0.5
-4722,5,134.4998779,128.5,-0.5
-4720,1,2899.250244,126.5,-0.5
-4719,1,2468.250244,125.5,-0.5
-4718,1,1337.749512,124.5,-0.5
-4717,3,225.5010223,122.5,-0.5
-4717,3,225.5010223,122.5,-0.5
-4717,3,1234.499023,123.5,-0.5
-4716,3,225.5010223,122.5,-0.5
-4716,3,186.0001221,121.5,-0.5
-4716,3,186.0001221,121.5,-0.5
-4710,1,5432,178.5,-1.5
-4709,1,5506.75,177.5,-1.5
-4708,5,2761.751709,176.5,-1.5
-4708,5,2761.751709,176.5,-1.5
-4708,5,2761.751709,176.5,-1.5
-4708,5,2761.751709,176.5,-1.5
-4708,5,2761.751709,176.5,-1.5
-4707,4,4425.25,175.5,-1.5
-4707,4,4425.25,175.5,-1.5
-4707,4,4425.25,175.5,-1.5
-4707,4,4425.25,175.5,-1.5
-4706,4,4508.5,174.5,-1.5
-4706,4,4508.5,174.5,-1.5
-4706,4,4508.5,174.5,-1.5
-4706,4,4508.5,174.5,-1.5
-4705,4,4619.5,173.5,-1.5
-4705,4,4619.5,173.5,-1.5
-4705,4,4619.5,173.5,-1.5
-4705,4,4619.5,173.5,-1.5
-4704,4,4400.25,172.5,-1.5
-4704,4,4400.25,172.5,-1.5
-4704,4,4400.25,172.5,-1.5
-4704,4,4400.25,172.5,-1.5
-4703,4,4132.75,171.5,-1.5
-4703,4,4132.75,171.5,-1.5
-4703,4,4132.75,171.5,-1.5
-4703,4,4132.75,171.5,-1.5
-4702,4,4428.75,170.5,-1.5
-4702,4,4428.75,170.5,-1.5
-4702,4,4428.75,170.5,-1.5
-4702,4,4428.75,170.5,-1.5
-4701,4,4199.25,169.5,-1.5
-4701,4,4199.25,169.5,-1.5
-4701,4,4199.25,169.5,-1.5
-4701,4,4199.25,169.5,-1.5
-4700,4,3984.75,168.5,-1.5
-4700,4,3984.75,168.5,-1.5
-4700,4,3984.75,168.5,-1.5
-4700,4,3984.75,168.5,-1.5
-4699,4,3965,167.5,-1.5
-4699,4,3965,167.5,-1.5
-4699,4,3965,167.5,-1.5
-4699,4,3965,167.5,-1.5
-4698,4,4340.75,166.5,-1.5
-4698,4,4340.75,166.5,-1.5
-4698,4,4340.75,166.5,-1.5
-4698,4,4340.75,166.5,-1.5
-4697,4,4479.25,165.5,-1.5
-4697,4,4479.25,165.5,-1.5
-4697,4,4479.25,165.5,-1.5
-4697,4,4479.25,165.5,-1.5
-4696,4,4466.75,164.5,-1.5
-4696,4,4466.75,164.5,-1.5
-4696,4,4466.75,164.5,-1.5
-4696,4,4466.75,164.5,-1.5
-4695,4,4288.75,163.5,-1.5
-4695,4,4288.75,163.5,-1.5
-4695,4,4288.75,163.5,-1.5
-4695,4,4288.75,163.5,-1.5
-4694,4,4239.749512,162.5,-1.5
-4694,4,4239.749512,162.5,-1.5
-4694,4,4239.749512,162.5,-1.5
-4694,4,4239.749512,162.5,-1.5
-4693,4,3046.499756,161.5,-1.5
-4693,4,3046.499756,161.5,-1.5
-4693,4,3046.499756,161.5,-1.5
-4693,4,3046.499756,161.5,-1.5
-4692,4,3273.75,160.5,-1.5
-4692,4,3273.75,160.5,-1.5
-4692,4,3273.75,160.5,-1.5
-4692,4,3273.75,160.5,-1.5
-4691,5,2512.749756,159.5,-1.5
-4691,5,2512.749756,159.5,-1.5
-4691,5,2512.749756,159.5,-1.5
-4691,5,2512.749756,159.5,-1.5
-4691,5,2512.749756,159.5,-1.5
-4690,6,1974.75,158.5,-1.5
-4690,6,1974.75,158.5,-1.5
-4690,6,1974.75,158.5,-1.5
-4690,6,1974.75,158.5,-1.5
-4690,6,1974.75,158.5,-1.5
-4690,6,1974.75,158.5,-1.5
-4689,7,1746.75,157.5,-1.5
-4689,7,1746.75,157.5,-1.5
-4689,7,1746.75,157.5,-1.5
-4689,7,1746.75,157.5,-1.5
-4689,7,1746.75,157.5,-1.5
-4689,7,1746.75,157.5,-1.5
-4689,7,1746.75,157.5,-1.5
-4688,7,1695.75,156.5,-1.5
-4688,7,1695.75,156.5,-1.5
-4688,7,1695.75,156.5,-1.5
-4688,7,1695.75,156.5,-1.5
-4688,7,1695.75,156.5,-1.5
-4688,7,1695.75,156.5,-1.5
-4688,7,1695.75,156.5,-1.5
-4687,5,2119.25,155.5,-1.5
-4687,5,2119.25,155.5,-1.5
-4687,5,2119.25,155.5,-1.5
-4687,5,2119.25,155.5,-1.5
-4687,5,2119.25,155.5,-1.5
-4686,3,2864.250244,154.5,-1.5
-4686,3,2864.250244,154.5,-1.5
-4686,3,2864.250244,154.5,-1.5
-4685,3,3333.5,153.5,-1.5
-4685,3,3333.5,153.5,-1.5
-4685,3,3333.5,153.5,-1.5
-4683,3,3287,151.5,-1.5
-4683,3,3287,151.5,-1.5
-4683,3,3287,151.5,-1.5
-4682,4,2134.249512,150.5,-1.5
-4682,4,2134.249512,150.5,-1.5
-4682,4,2134.249512,150.5,-1.5
-4682,4,2134.249512,150.5,-1.5
-4681,6,1153.501343,149.5,-1.5
-4681,6,1153.501343,149.5,-1.5
-4681,6,1153.501343,149.5,-1.5
-4681,6,1153.501343,149.5,-1.5
-4681,6,1153.501343,149.5,-1.5
-4681,6,1153.501343,149.5,-1.5
-4680,5,1973.250122,148.5,-1.5
-4680,5,1973.250122,148.5,-1.5
-4680,5,1973.250122,148.5,-1.5
-4680,5,1973.250122,148.5,-1.5
-4680,5,1973.250122,148.5,-1.5
-4679,5,1715.25,147.5,-1.5
-4679,5,1715.25,147.5,-1.5
-4679,5,1715.25,147.5,-1.5
-4679,5,1715.25,147.5,-1.5
-4679,5,1715.25,147.5,-1.5
-4678,4,1320.25,146.5,-1.5
-4678,4,1320.25,146.5,-1.5
-4678,4,1320.25,146.5,-1.5
-4678,4,1320.25,146.5,-1.5
-4677,5,2007,145.5,-1.5
-4677,5,2007,145.5,-1.5
-4677,5,2007,145.5,-1.5
-4677,5,2007,145.5,-1.5
-4677,5,2007,145.5,-1.5
-4676,5,927.999939,144.5,-1.5
-4676,5,927.999939,144.5,-1.5
-4676,5,927.999939,144.5,-1.5
-4676,5,927.999939,144.5,-1.5
-4676,5,927.999939,144.5,-1.5
-4675,4,2317.250244,143.5,-1.5
-4675,4,2317.250244,143.5,-1.5
-4675,4,2317.250244,143.5,-1.5
-4675,4,2317.250244,143.5,-1.5
-4674,3,3532.499756,142.5,-1.5
-4674,3,3532.499756,142.5,-1.5
-4674,3,3532.499756,142.5,-1.5
-4673,3,3669,141.5,-1.5
-4673,3,3669,141.5,-1.5
-4673,3,3669,141.5,-1.5
-4672,2,3719.5,140.5,-1.5
-4672,2,3719.5,140.5,-1.5
-4671,3,108.2499542,138.5,-1.5
-4671,3,3894.75,139.5,-1.5
-4671,3,3894.75,139.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4670,8,108.2499542,138.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4669,9,36.50000763,137.5,-1.5
-4668,5,206.2498779,135.5,-1.5
-4668,5,755.000061,136.5,-1.5
-4668,5,755.000061,136.5,-1.5
-4668,5,755.000061,136.5,-1.5
-4668,5,755.000061,136.5,-1.5
-4667,7,206.2498779,135.5,-1.5
-4667,7,206.2498779,135.5,-1.5
-4667,7,206.2498779,135.5,-1.5
-4667,7,206.2498779,135.5,-1.5
-4667,7,206.2498779,135.5,-1.5
-4667,7,206.2498779,135.5,-1.5
-4667,7,206.2498779,135.5,-1.5
-4666,4,704.5,134.5,-1.5
-4666,4,704.5,134.5,-1.5
-4666,4,704.5,134.5,-1.5
-4666,4,704.5,134.5,-1.5
-4662,7,14.50000954,130.5,-1.5
-4662,7,14.50000954,130.5,-1.5
-4662,7,14.50000954,130.5,-1.5
-4662,7,14.50000954,130.5,-1.5
-4662,7,14.50000954,130.5,-1.5
-4662,7,14.50000954,130.5,-1.5
-4662,7,14.50000954,130.5,-1.5
-4661,4,864.5001221,129.5,-1.5
-4661,4,864.5001221,129.5,-1.5
-4661,4,864.5001221,129.5,-1.5
-4661,4,864.5001221,129.5,-1.5
-4660,3,996.750061,128.5,-1.5
-4660,3,996.750061,128.5,-1.5
-4660,3,996.750061,128.5,-1.5
-4658,1,2797.250488,126.5,-1.5
-4657,3,3028.5,125.5,-1.5
-4657,3,281.4998169,124.5,-1.5
-4657,3,281.4998169,124.5,-1.5
-4656,4,281.4998169,124.5,-1.5
-4656,4,281.4998169,124.5,-1.5
-4656,4,281.4998169,124.5,-1.5
-4656,4,281.4998169,124.5,-1.5
-4655,1,541.4998169,122.5,-1.5
-4654,1,541.4998169,122.5,-1.5
-4648,1,5697.499512,178.5,-2.5
-4647,1,5392.75,177.5,-2.5
-4646,4,4704.000977,176.5,-2.5
-4646,4,4704.000977,176.5,-2.5
-4646,4,4704.000977,176.5,-2.5
-4646,4,4704.000977,176.5,-2.5
-4645,4,4346.75,175.5,-2.5
-4645,4,4346.75,175.5,-2.5
-4645,4,4346.75,175.5,-2.5
-4645,4,4346.75,175.5,-2.5
-4644,4,4865,174.5,-2.5
-4644,4,4865,174.5,-2.5
-4644,4,4865,174.5,-2.5
-4644,4,4865,174.5,-2.5
-4643,4,4221.75,173.5,-2.5
-4643,4,4221.75,173.5,-2.5
-4643,4,4221.75,173.5,-2.5
-4643,4,4221.75,173.5,-2.5
-4642,4,4000,172.5,-2.5
-4642,4,4000,172.5,-2.5
-4642,4,4000,172.5,-2.5
-4642,4,4000,172.5,-2.5
-4641,4,4005,171.5,-2.5
-4641,4,4005,171.5,-2.5
-4641,4,4005,171.5,-2.5
-4641,4,4005,171.5,-2.5
-4640,4,4101.5,170.5,-2.5
-4640,4,4101.5,170.5,-2.5
-4640,4,4101.5,170.5,-2.5
-4640,4,4101.5,170.5,-2.5
-4639,4,3797.5,169.5,-2.5
-4639,4,3797.5,169.5,-2.5
-4639,4,3797.5,169.5,-2.5
-4639,4,3797.5,169.5,-2.5
-4638,4,3573.75,168.5,-2.5
-4638,4,3573.75,168.5,-2.5
-4638,4,3573.75,168.5,-2.5
-4638,4,3573.75,168.5,-2.5
-4637,4,3846,167.5,-2.5
-4637,4,3846,167.5,-2.5
-4637,4,3846,167.5,-2.5
-4637,4,3846,167.5,-2.5
-4636,4,4190,166.5,-2.5
-4636,4,4190,166.5,-2.5
-4636,4,4190,166.5,-2.5
-4636,4,4190,166.5,-2.5
-4635,4,4232,165.5,-2.5
-4635,4,4232,165.5,-2.5
-4635,4,4232,165.5,-2.5
-4635,4,4232,165.5,-2.5
-4634,4,4453.75,164.5,-2.5
-4634,4,4453.75,164.5,-2.5
-4634,4,4453.75,164.5,-2.5
-4634,4,4453.75,164.5,-2.5
-4633,4,4340,163.5,-2.5
-4633,4,4340,163.5,-2.5
-4633,4,4340,163.5,-2.5
-4633,4,4340,163.5,-2.5
-4632,4,3997,162.5,-2.5
-4632,4,3997,162.5,-2.5
-4632,4,3997,162.5,-2.5
-4632,4,3997,162.5,-2.5
-4631,5,2698,161.5,-2.5
-4631,5,2698,161.5,-2.5
-4631,5,2698,161.5,-2.5
-4631,5,2698,161.5,-2.5
-4631,5,2698,161.5,-2.5
-4630,5,2769.500244,160.5,-2.5
-4630,5,2769.500244,160.5,-2.5
-4630,5,2769.500244,160.5,-2.5
-4630,5,2769.500244,160.5,-2.5
-4630,5,2769.500244,160.5,-2.5
-4629,5,2459.5,159.5,-2.5
-4629,5,2459.5,159.5,-2.5
-4629,5,2459.5,159.5,-2.5
-4629,5,2459.5,159.5,-2.5
-4629,5,2459.5,159.5,-2.5
-4628,6,2012.75,158.5,-2.5
-4628,6,2012.75,158.5,-2.5
-4628,6,2012.75,158.5,-2.5
-4628,6,2012.75,158.5,-2.5
-4628,6,2012.75,158.5,-2.5
-4628,6,2012.75,158.5,-2.5
-4627,7,1727.75,157.5,-2.5
-4627,7,1727.75,157.5,-2.5
-4627,7,1727.75,157.5,-2.5
-4627,7,1727.75,157.5,-2.5
-4627,7,1727.75,157.5,-2.5
-4627,7,1727.75,157.5,-2.5
-4627,7,1727.75,157.5,-2.5
-4626,7,1730.75,156.5,-2.5
-4626,7,1730.75,156.5,-2.5
-4626,7,1730.75,156.5,-2.5
-4626,7,1730.75,156.5,-2.5
-4626,7,1730.75,156.5,-2.5
-4626,7,1730.75,156.5,-2.5
-4626,7,1730.75,156.5,-2.5
-4625,5,2087.25,155.5,-2.5
-4625,5,2087.25,155.5,-2.5
-4625,5,2087.25,155.5,-2.5
-4625,5,2087.25,155.5,-2.5
-4625,5,2087.25,155.5,-2.5
-4624,4,2753.25,154.5,-2.5
-4624,4,2753.25,154.5,-2.5
-4624,4,2753.25,154.5,-2.5
-4624,4,2753.25,154.5,-2.5
-4623,3,4445,153.5,-2.5
-4623,3,4445,153.5,-2.5
-4623,3,4445,153.5,-2.5
-4622,5,2200.749756,152.5,-2.5
-4622,5,2200.749756,152.5,-2.5
-4622,5,2200.749756,152.5,-2.5
-4622,5,2200.749756,152.5,-2.5
-4622,5,2200.749756,152.5,-2.5
-4621,5,1835.999878,151.5,-2.5
-4621,5,1835.999878,151.5,-2.5
-4621,5,1835.999878,151.5,-2.5
-4621,5,1835.999878,151.5,-2.5
-4621,5,1835.999878,151.5,-2.5
-4619,5,1866.750244,149.5,-2.5
-4619,5,1866.750244,149.5,-2.5
-4619,5,1866.750244,149.5,-2.5
-4619,5,1866.750244,149.5,-2.5
-4619,5,1866.750244,149.5,-2.5
-4618,3,2406.999756,148.5,-2.5
-4618,3,2406.999756,148.5,-2.5
-4618,3,2406.999756,148.5,-2.5
-4617,4,1188.999634,147.5,-2.5
-4617,4,1188.999634,147.5,-2.5
-4617,4,1188.999634,147.5,-2.5
-4617,4,1188.999634,147.5,-2.5
-4616,5,814.75,146.5,-2.5
-4616,5,814.75,146.5,-2.5
-4616,5,814.75,146.5,-2.5
-4616,5,814.75,146.5,-2.5
-4616,5,814.75,146.5,-2.5
-4615,4,1187.25,145.5,-2.5
-4615,4,1187.25,145.5,-2.5
-4615,4,1187.25,145.5,-2.5
-4615,4,1187.25,145.5,-2.5
-4614,5,1787.000244,144.5,-2.5
-4614,5,1787.000244,144.5,-2.5
-4614,5,1787.000244,144.5,-2.5
-4614,5,1787.000244,144.5,-2.5
-4614,5,1787.000244,144.5,-2.5
-4613,5,1958.500122,143.5,-2.5
-4613,5,1958.500122,143.5,-2.5
-4613,5,1958.500122,143.5,-2.5
-4613,5,1958.500122,143.5,-2.5
-4613,5,1958.500122,143.5,-2.5
-4612,3,3160.5,142.5,-2.5
-4612,3,3160.5,142.5,-2.5
-4612,3,3160.5,142.5,-2.5
-4611,2,2554.75,141.5,-2.5
-4611,2,2554.75,141.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4605,9,300.9999084,135.5,-2.5
-4602,6,16.25000191,132.5,-2.5
-4602,6,16.25000191,132.5,-2.5
-4602,6,16.25000191,132.5,-2.5
-4602,6,16.25000191,132.5,-2.5
-4602,6,16.25000191,132.5,-2.5
-4602,6,16.25000191,132.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4601,8,83.75001526,131.5,-2.5
-4600,3,1396.500244,130.5,-2.5
-4600,3,1396.500244,130.5,-2.5
-4600,3,1396.500244,130.5,-2.5
-4599,1,2231.249512,129.5,-2.5
-4598,2,1532.000122,128.5,-2.5
-4598,2,1532.000122,128.5,-2.5
-4597,1,4291.000488,127.5,-2.5
-4596,1,4445.999512,126.5,-2.5
-4595,1,4366,125.5,-2.5
-4594,1,5275.25,124.5,-2.5
-4593,1,4432.5,123.5,-2.5
-4592,1,2840.250732,122.5,-2.5
-4586,2,5247.25,178.5,-3.5
-4586,2,5247.25,178.5,-3.5
-4585,4,4910,177.5,-3.5
-4585,4,4910,177.5,-3.5
-4585,4,4910,177.5,-3.5
-4585,4,4910,177.5,-3.5
-4584,2,5284.75,176.5,-3.5
-4584,2,5284.75,176.5,-3.5
-4583,3,5049.75,175.5,-3.5
-4583,3,5049.75,175.5,-3.5
-4583,3,5049.75,175.5,-3.5
-4582,4,4827,174.5,-3.5
-4582,4,4827,174.5,-3.5
-4582,4,4827,174.5,-3.5
-4582,4,4827,174.5,-3.5
-4581,4,4451.5,173.5,-3.5
-4581,4,4451.5,173.5,-3.5
-4581,4,4451.5,173.5,-3.5
-4581,4,4451.5,173.5,-3.5
-4580,4,4260.25,172.5,-3.5
-4580,4,4260.25,172.5,-3.5
-4580,4,4260.25,172.5,-3.5
-4580,4,4260.25,172.5,-3.5
-4579,4,3974.25,171.5,-3.5
-4579,4,3974.25,171.5,-3.5
-4579,4,3974.25,171.5,-3.5
-4579,4,3974.25,171.5,-3.5
-4578,4,4006.75,170.5,-3.5
-4578,4,4006.75,170.5,-3.5
-4578,4,4006.75,170.5,-3.5
-4578,4,4006.75,170.5,-3.5
-4577,4,3472.25,169.5,-3.5
-4577,4,3472.25,169.5,-3.5
-4577,4,3472.25,169.5,-3.5
-4577,4,3472.25,169.5,-3.5
-4576,4,3525,168.5,-3.5
-4576,4,3525,168.5,-3.5
-4576,4,3525,168.5,-3.5
-4576,4,3525,168.5,-3.5
-4575,4,3401.75,167.5,-3.5
-4575,4,3401.75,167.5,-3.5
-4575,4,3401.75,167.5,-3.5
-4575,4,3401.75,167.5,-3.5
-4574,4,3651,166.5,-3.5
-4574,4,3651,166.5,-3.5
-4574,4,3651,166.5,-3.5
-4574,4,3651,166.5,-3.5
-4573,4,3449.25,165.5,-3.5
-4573,4,3449.25,165.5,-3.5
-4573,4,3449.25,165.5,-3.5
-4573,4,3449.25,165.5,-3.5
-4572,4,3113,164.5,-3.5
-4572,4,3113,164.5,-3.5
-4572,4,3113,164.5,-3.5
-4572,4,3113,164.5,-3.5
-4571,4,3676.25,163.5,-3.5
-4571,4,3676.25,163.5,-3.5
-4571,4,3676.25,163.5,-3.5
-4571,4,3676.25,163.5,-3.5
-4570,4,3119.999756,162.5,-3.5
-4570,4,3119.999756,162.5,-3.5
-4570,4,3119.999756,162.5,-3.5
-4570,4,3119.999756,162.5,-3.5
-4569,6,2348.999756,161.5,-3.5
-4569,6,2348.999756,161.5,-3.5
-4569,6,2348.999756,161.5,-3.5
-4569,6,2348.999756,161.5,-3.5
-4569,6,2348.999756,161.5,-3.5
-4569,6,2348.999756,161.5,-3.5
-4568,6,2250.750244,160.5,-3.5
-4568,6,2250.750244,160.5,-3.5
-4568,6,2250.750244,160.5,-3.5
-4568,6,2250.750244,160.5,-3.5
-4568,6,2250.750244,160.5,-3.5
-4568,6,2250.750244,160.5,-3.5
-4567,6,1874.500122,159.5,-3.5
-4567,6,1874.500122,159.5,-3.5
-4567,6,1874.500122,159.5,-3.5
-4567,6,1874.500122,159.5,-3.5
-4567,6,1874.500122,159.5,-3.5
-4567,6,1874.500122,159.5,-3.5
-4566,6,1889,158.5,-3.5
-4566,6,1889,158.5,-3.5
-4566,6,1889,158.5,-3.5
-4566,6,1889,158.5,-3.5
-4566,6,1889,158.5,-3.5
-4566,6,1889,158.5,-3.5
-4565,7,1725.749878,157.5,-3.5
-4565,7,1725.749878,157.5,-3.5
-4565,7,1725.749878,157.5,-3.5
-4565,7,1725.749878,157.5,-3.5
-4565,7,1725.749878,157.5,-3.5
-4565,7,1725.749878,157.5,-3.5
-4565,7,1725.749878,157.5,-3.5
-4564,7,1789.75,156.5,-3.5
-4564,7,1789.75,156.5,-3.5
-4564,7,1789.75,156.5,-3.5
-4564,7,1789.75,156.5,-3.5
-4564,7,1789.75,156.5,-3.5
-4564,7,1789.75,156.5,-3.5
-4564,7,1789.75,156.5,-3.5
-4563,5,2084,155.5,-3.5
-4563,5,2084,155.5,-3.5
