"","target_fid","rich_1d_geog","x.x","y.x","depth.x","rich_2d","x.y","y.y","depth.y"
"3057",4029,1,50.5,-37.5,1543.75,1,50.5,-37.5,1543.75
"3058",4030,1,51.5,-37.5,2105.99975586,1,51.5,-37.5,2105.99975586
"3059",4031,1,52.5,-37.5,2609.75024414,1,52.5,-37.5,2609.75024414
"3060",4032,1,53.5,-37.5,3269.75,1,53.5,-37.5,3269.75
"3061",4033,1,54.5,-37.5,3484.50024414,1,54.5,-37.5,3484.50024414
"3062",4034,1,55.5,-37.5,4755.25,1,55.5,-37.5,4755.25
"3063",4035,1,56.5,-37.5,4492.99951172,1,56.5,-37.5,4492.99951172
"3064",4037,1,58.5,-37.5,5221.25,1,58.5,-37.5,5221.25
"3065",4038,1,59.5,-37.5,5189.5,1,59.5,-37.5,5189.5
"3066",4039,1,60.5,-37.5,5215.75,1,60.5,-37.5,5215.75
"3067",4040,1,61.5,-37.5,5135.75,1,61.5,-37.5,5135.75
"3068",4041,1,62.5,-37.5,5064.5,1,62.5,-37.5,5064.5
"3069",4042,1,63.5,-37.5,4915.75,1,63.5,-37.5,4915.75
"3070",4043,1,64.5,-37.5,4837.25,1,64.5,-37.5,4837.25
"3071",4044,1,65.5,-37.5,4505,1,65.5,-37.5,4505
"3072",4045,1,66.5,-37.5,4184.5,1,66.5,-37.5,4184.5
"3073",4046,1,67.5,-37.5,4465.5,1,67.5,-37.5,4465.5
"3074",4047,1,68.5,-37.5,4316.75,1,68.5,-37.5,4316.75
"3075",4048,1,69.5,-37.5,4208.25,1,69.5,-37.5,4208.25
"3076",4049,1,70.5,-37.5,4288.25,1,70.5,-37.5,4288.25
"3077",4050,1,71.5,-37.5,4354.5,1,71.5,-37.5,4354.5
"3078",4051,1,72.5,-37.5,4327.25,1,72.5,-37.5,4327.25
"3079",4052,1,73.5,-37.5,4532.75,1,73.5,-37.5,4532.75
"3080",4053,1,74.5,-37.5,4136,1,74.5,-37.5,4136
"3081",4054,1,75.5,-37.5,3492.25024414,1,75.5,-37.5,3492.25024414
"3082",4055,1,76.5,-37.5,3324.75,1,76.5,-37.5,3324.75
"3083",4056,1,77.5,-37.5,2661.25,1,77.5,-37.5,2661.25
"3084",4057,1,78.5,-37.5,1565.75,1,78.5,-37.5,1565.75
"3085",4058,1,79.5,-37.5,2113.49975586,1,79.5,-37.5,2113.49975586
"3086",4059,1,80.5,-37.5,3426.5,1,80.5,-37.5,3426.5
"3087",4060,1,81.5,-37.5,3563.75,1,81.5,-37.5,3563.75
"3088",4061,1,82.5,-37.5,3857,1,82.5,-37.5,3857
"3089",4062,1,83.5,-37.5,3690.25,1,83.5,-37.5,3690.25
"3090",4063,1,84.5,-37.5,3888.75,1,84.5,-37.5,3888.75
"3091",4064,1,85.5,-37.5,3836.5,1,85.5,-37.5,3836.5
"3092",4065,1,86.5,-37.5,3720.5,1,86.5,-37.5,3720.5
"3093",4066,1,87.5,-37.5,3702.75,1,87.5,-37.5,3702.75
"3094",4067,1,88.5,-37.5,3666.75,1,88.5,-37.5,3666.75
"3095",4068,1,89.5,-37.5,3670.25,1,89.5,-37.5,3670.25
"3096",4069,1,90.5,-37.5,3995.25,1,90.5,-37.5,3995.25
"3097",4070,1,91.5,-37.5,3886.5,1,91.5,-37.5,3886.5
"3098",4071,1,92.5,-37.5,4064,1,92.5,-37.5,4064
"3099",4072,1,93.5,-37.5,3991.5,1,93.5,-37.5,3991.5
"3100",4073,1,94.5,-37.5,4133.75,1,94.5,-37.5,4133.75
"3101",4074,1,95.5,-37.5,4182,1,95.5,-37.5,4182
"3102",4075,1,96.5,-37.5,4156.5,1,96.5,-37.5,4156.5
"3103",4076,1,97.5,-37.5,4161,1,97.5,-37.5,4161
"3104",4077,1,98.5,-37.5,4336,1,98.5,-37.5,4336
"3105",4078,1,99.5,-37.5,4236.5,1,99.5,-37.5,4236.5
"3106",4079,1,100.5,-37.5,4602.25,1,100.5,-37.5,4602.25
"3107",4080,1,101.5,-37.5,4585.75,1,101.5,-37.5,4585.75
"3108",4081,1,102.5,-37.5,4764.5,1,102.5,-37.5,4764.5
"3109",4082,1,103.5,-37.5,4764.25,1,103.5,-37.5,4764.25
"3110",4083,1,104.5,-37.5,4874.25,1,104.5,-37.5,4874.25
"3111",4084,1,105.5,-37.5,4806,1,105.5,-37.5,4806
"3112",4085,1,106.5,-37.5,4928.75,1,106.5,-37.5,4928.75
"3113",4086,1,107.5,-37.5,4510,1,107.5,-37.5,4510
"3114",4087,1,108.5,-37.5,4861.5,1,108.5,-37.5,4861.5
"3115",4088,1,109.5,-37.5,4613.25,1,109.5,-37.5,4613.25
"3116",4089,1,110.5,-37.5,4593.99951172,1,110.5,-37.5,4593.99951172
"3117",4090,1,111.5,-37.5,5222.25,1,111.5,-37.5,5222.25
"3118",4091,1,112.5,-37.5,4138.75,1,112.5,-37.5,4138.75
"3119",4092,1,113.5,-37.5,5281.25,1,113.5,-37.5,5281.25
"3120",4093,1,114.5,-37.5,4764.75,1,114.5,-37.5,4764.75
"3121",4094,1,115.5,-37.5,5275.25,1,115.5,-37.5,5275.25
"3122",4099,1,120.5,-37.5,5118.25,1,120.5,-37.5,5118.25
"3123",4101,1,122.5,-37.5,4720.75,1,122.5,-37.5,4720.75
"3124",4113,1,134.5,-37.5,5292.25,1,134.5,-37.5,5292.25
"3125",4115,1,136.5,-37.5,5155,1,136.5,-37.5,5155
"3126",4116,1,137.5,-37.5,4873,1,137.5,-37.5,4873
"3127",4117,1,138.5,-37.5,1778.50012207,1,138.5,-37.5,1778.50012207
"3128",4139,1,31.5,-36.5,4297.5,1,31.5,-36.5,4297.5
"3129",4140,1,32.5,-36.5,4188,1,32.5,-36.5,4188
"3130",4141,1,33.5,-36.5,3771.25,1,33.5,-36.5,3771.25
"3131",4142,1,34.5,-36.5,3662.25,1,34.5,-36.5,3662.25
"3132",4146,1,38.5,-36.5,5009,1,38.5,-36.5,5009
"3133",4147,1,39.5,-36.5,4868.25,1,39.5,-36.5,4868.25
"3134",4148,1,40.5,-36.5,4704.25,1,40.5,-36.5,4704.25
"3135",4149,1,41.5,-36.5,4493,1,41.5,-36.5,4493
"3136",4150,1,42.5,-36.5,4553,1,42.5,-36.5,4553
"3137",4151,1,43.5,-36.5,3236.25,1,43.5,-36.5,3236.25
"3138",4152,1,44.5,-36.5,2627.5,1,44.5,-36.5,2627.5
"3139",4153,1,45.5,-36.5,2915.25,1,45.5,-36.5,2915.25
"3140",4154,1,46.5,-36.5,3744.5,1,46.5,-36.5,3744.5
"3141",4155,1,47.5,-36.5,3635.5,1,47.5,-36.5,3635.5
"3142",4156,1,48.5,-36.5,3769.25024414,1,48.5,-36.5,3769.25024414
"3143",4157,1,49.5,-36.5,3459.75,1,49.5,-36.5,3459.75
"3144",4158,1,50.5,-36.5,3099.25,1,50.5,-36.5,3099.25
"3145",4159,1,51.5,-36.5,3193.25,1,51.5,-36.5,3193.25
"3146",4160,1,52.5,-36.5,3658.7512207,1,52.5,-36.5,3658.7512207
"3147",4161,1,53.5,-36.5,3908.75048828,1,53.5,-36.5,3908.75048828
"3148",4162,1,54.5,-36.5,4474.75,1,54.5,-36.5,4474.75
"3149",4163,1,55.5,-36.5,3748,1,55.5,-36.5,3748
"3150",4164,1,56.5,-36.5,4875.25,1,56.5,-36.5,4875.25
"3151",4165,1,57.5,-36.5,4570.25,1,57.5,-36.5,4570.25
"3152",4166,1,58.5,-36.5,5057,1,58.5,-36.5,5057
"3153",4167,1,59.5,-36.5,4977.5,1,59.5,-36.5,4977.5
"3154",4168,1,60.5,-36.5,5144.25,1,60.5,-36.5,5144.25
"3155",4169,1,61.5,-36.5,4988.25,1,61.5,-36.5,4988.25
"3156",4170,1,62.5,-36.5,4596.75,1,62.5,-36.5,4596.75
"3157",4171,1,63.5,-36.5,4635,1,63.5,-36.5,4635
"3158",4172,1,64.5,-36.5,4610.75,1,64.5,-36.5,4610.75
"3159",4173,1,65.5,-36.5,3943.25024414,1,65.5,-36.5,3943.25024414
"3160",4174,1,66.5,-36.5,4187.25,1,66.5,-36.5,4187.25
"3161",4175,1,67.5,-36.5,4547.5,1,67.5,-36.5,4547.5
"3162",4176,1,68.5,-36.5,4387.75,1,68.5,-36.5,4387.75
"3163",4177,1,69.5,-36.5,4294.25,1,69.5,-36.5,4294.25
"3164",4178,1,70.5,-36.5,4235.5,1,70.5,-36.5,4235.5
"3165",4179,1,71.5,-36.5,4640.5,1,71.5,-36.5,4640.5
"3166",4180,1,72.5,-36.5,4597.75,1,72.5,-36.5,4597.75
"3167",4181,1,73.5,-36.5,4184.5,1,73.5,-36.5,4184.5
"3168",4182,1,74.5,-36.5,4045.5,1,74.5,-36.5,4045.5
"3169",4183,1,75.5,-36.5,3354.75024414,1,75.5,-36.5,3354.75024414
"3170",4184,1,76.5,-36.5,3261.75,1,76.5,-36.5,3261.75
"3171",4185,1,77.5,-36.5,2819.25,1,77.5,-36.5,2819.25
"3172",4186,1,78.5,-36.5,2330.74951172,1,78.5,-36.5,2330.74951172
"3173",4187,1,79.5,-36.5,2525.75024414,1,79.5,-36.5,2525.75024414
"3174",4188,1,80.5,-36.5,2362,1,80.5,-36.5,2362
"3175",4189,1,81.5,-36.5,3779.75,1,81.5,-36.5,3779.75
"3176",4190,1,82.5,-36.5,4104.75,1,82.5,-36.5,4104.75
"3177",4191,1,83.5,-36.5,4132.5,1,83.5,-36.5,4132.5
"3178",4192,1,84.5,-36.5,3971,1,84.5,-36.5,3971
"3179",4193,1,85.5,-36.5,4035.5,1,85.5,-36.5,4035.5
"3180",4194,1,86.5,-36.5,3973,1,86.5,-36.5,3973
"3181",4195,1,87.5,-36.5,3880.25,1,87.5,-36.5,3880.25
"3182",4196,1,88.5,-36.5,3932,1,88.5,-36.5,3932
"3183",4197,1,89.5,-36.5,4012.25,1,89.5,-36.5,4012.25
"3184",4198,1,90.5,-36.5,3852,1,90.5,-36.5,3852
"3185",4199,1,91.5,-36.5,4090,1,91.5,-36.5,4090
"3186",4200,1,92.5,-36.5,4149.5,1,92.5,-36.5,4149.5
"3187",4201,1,93.5,-36.5,4132.25,1,93.5,-36.5,4132.25
"3188",4202,1,94.5,-36.5,4332.25,1,94.5,-36.5,4332.25
"3189",4203,1,95.5,-36.5,4348.5,1,95.5,-36.5,4348.5
"3190",4204,1,96.5,-36.5,4387.25,1,96.5,-36.5,4387.25
"3191",4205,1,97.5,-36.5,4397.75,1,97.5,-36.5,4397.75
"3192",4206,1,98.5,-36.5,4440.25,1,98.5,-36.5,4440.25
"3193",4207,1,99.5,-36.5,4289,1,99.5,-36.5,4289
"3194",4208,1,100.5,-36.5,4301.75,1,100.5,-36.5,4301.75
"3195",4209,1,101.5,-36.5,4465.25,1,101.5,-36.5,4465.25
"3196",4210,1,102.5,-36.5,4654.5,1,102.5,-36.5,4654.5
"3197",4211,1,103.5,-36.5,4777.25,1,103.5,-36.5,4777.25
"3198",4212,1,104.5,-36.5,5187.75,1,104.5,-36.5,5187.75
"3199",4213,1,105.5,-36.5,4765,1,105.5,-36.5,4765
"3200",4215,1,107.5,-36.5,5094.74951172,1,107.5,-36.5,5094.74951172
"3201",4217,1,109.5,-36.5,4814,1,109.5,-36.5,4814
"3202",4218,1,110.5,-36.5,5166.25,1,110.5,-36.5,5166.25
"3203",4219,1,111.5,-36.5,4738.49951172,1,111.5,-36.5,4738.49951172
"3204",4221,1,113.5,-36.5,4993,1,113.5,-36.5,4993
"3205",4222,1,114.5,-36.5,5248.25,1,114.5,-36.5,5248.25
"3206",4223,1,115.5,-36.5,5087.74951172,1,115.5,-36.5,5087.74951172
"3207",4224,1,116.5,-36.5,5017,1,116.5,-36.5,5017
"3208",4225,1,117.5,-36.5,4980.5,1,117.5,-36.5,4980.5
"3209",4226,1,118.5,-36.5,4794.25,1,118.5,-36.5,4794.25
"3210",4227,1,119.5,-36.5,5124.5,1,119.5,-36.5,5124.5
"3211",4228,1,120.5,-36.5,5249.25,1,120.5,-36.5,5249.25
"3212",4232,1,124.5,-36.5,5261.25,1,124.5,-36.5,5261.25
"3213",4241,1,133.5,-36.5,5111.25,1,133.5,-36.5,5111.25
"3214",4242,1,134.5,-36.5,5078,1,134.5,-36.5,5078
"3215",4243,1,135.5,-36.5,4160,1,135.5,-36.5,4160
"3216",4268,1,31.5,-35.5,4554.75,1,31.5,-35.5,4554.75
"3217",4269,1,32.5,-35.5,3892.5,1,32.5,-35.5,3892.5
"3218",4270,1,33.5,-35.5,3728.5,1,33.5,-35.5,3728.5
"3219",4271,1,34.5,-35.5,3817.25,1,34.5,-35.5,3817.25
"3220",4272,1,35.5,-35.5,3884.24975586,1,35.5,-35.5,3884.24975586
"3221",4276,1,39.5,-35.5,5256.75,1,39.5,-35.5,5256.75
"3222",4279,1,42.5,-35.5,4469.75,1,42.5,-35.5,4469.75
"3223",4280,1,43.5,-35.5,3238.5,1,43.5,-35.5,3238.5
"3224",4281,1,44.5,-35.5,2716.99975586,1,44.5,-35.5,2716.99975586
"3225",4282,1,45.5,-35.5,3135.25,1,45.5,-35.5,3135.25
"3226",4283,1,46.5,-35.5,3580.24975586,1,46.5,-35.5,3580.24975586
"3227",4284,1,47.5,-35.5,3860.75,1,47.5,-35.5,3860.75
"3228",4285,1,48.5,-35.5,3417.99975586,1,48.5,-35.5,3417.99975586
"3229",4286,1,49.5,-35.5,3731,1,49.5,-35.5,3731
"3230",4287,1,50.5,-35.5,3972.25,1,50.5,-35.5,3972.25
"3231",4288,1,51.5,-35.5,3554.75024414,1,51.5,-35.5,3554.75024414
"3232",4289,1,52.5,-35.5,3805.75048828,1,52.5,-35.5,3805.75048828
"3233",4291,1,54.5,-35.5,2956.24951172,1,54.5,-35.5,2956.24951172
"3234",4292,1,55.5,-35.5,4407.75,1,55.5,-35.5,4407.75
"3235",4293,1,56.5,-35.5,3682.24975586,1,56.5,-35.5,3682.24975586
"3236",4294,1,57.5,-35.5,3988.74975586,1,57.5,-35.5,3988.74975586
"3237",4295,1,58.5,-35.5,5006.25,1,58.5,-35.5,5006.25
"3238",4296,1,59.5,-35.5,4954.25,1,59.5,-35.5,4954.25
"3239",4297,1,60.5,-35.5,5019.5,1,60.5,-35.5,5019.5
"3240",4298,1,61.5,-35.5,5157.25,1,61.5,-35.5,5157.25
"3241",4299,1,62.5,-35.5,4724.25,1,62.5,-35.5,4724.25
"3242",4300,1,63.5,-35.5,4465,1,63.5,-35.5,4465
"3243",4301,1,64.5,-35.5,4375.75,1,64.5,-35.5,4375.75
"3244",4302,1,65.5,-35.5,4377.25,1,65.5,-35.5,4377.25
"3245",4303,1,66.5,-35.5,4434.25,1,66.5,-35.5,4434.25
"3246",4304,1,67.5,-35.5,4182,1,67.5,-35.5,4182
"3247",4305,1,68.5,-35.5,4089.25024414,1,68.5,-35.5,4089.25024414
"3248",4306,1,69.5,-35.5,4275,1,69.5,-35.5,4275
"3249",4307,1,70.5,-35.5,4387.25,1,70.5,-35.5,4387.25
"3250",4308,1,71.5,-35.5,4289,1,71.5,-35.5,4289
"3251",4309,1,72.5,-35.5,4197.25,1,72.5,-35.5,4197.25
"3252",4310,1,73.5,-35.5,4083.25024414,1,73.5,-35.5,4083.25024414
"3253",4311,1,74.5,-35.5,3819,1,74.5,-35.5,3819
"3254",4312,1,75.5,-35.5,3365.75,1,75.5,-35.5,3365.75
"3255",4313,1,76.5,-35.5,3504,1,76.5,-35.5,3504
"3256",4314,1,77.5,-35.5,2950.75,1,77.5,-35.5,2950.75
"3257",4315,1,78.5,-35.5,2496.25048828,1,78.5,-35.5,2496.25048828
"3258",4316,1,79.5,-35.5,3196.25024414,1,79.5,-35.5,3196.25024414
"3259",4317,1,80.5,-35.5,2761.75024414,1,80.5,-35.5,2761.75024414
"3260",4318,1,81.5,-35.5,2993,1,81.5,-35.5,2993
"3261",4319,1,82.5,-35.5,3737.50024414,1,82.5,-35.5,3737.50024414
"3262",4320,1,83.5,-35.5,3987,1,83.5,-35.5,3987
"3263",4321,1,84.5,-35.5,4308.75,1,84.5,-35.5,4308.75
"3264",4322,1,85.5,-35.5,3992,1,85.5,-35.5,3992
"3265",4323,1,86.5,-35.5,4191.5,1,86.5,-35.5,4191.5
"3266",4324,1,87.5,-35.5,3876,1,87.5,-35.5,3876
"3267",4325,1,88.5,-35.5,3923.75,1,88.5,-35.5,3923.75
"3268",4326,1,89.5,-35.5,3725,1,89.5,-35.5,3725
"3269",4327,1,90.5,-35.5,3779.99975586,1,90.5,-35.5,3779.99975586
"3270",4328,1,91.5,-35.5,4187.75,1,91.5,-35.5,4187.75
"3271",4329,1,92.5,-35.5,4112,1,92.5,-35.5,4112
"3272",4330,1,93.5,-35.5,4308.75,1,93.5,-35.5,4308.75
"3273",4331,1,94.5,-35.5,4404.5,1,94.5,-35.5,4404.5
"3274",4332,1,95.5,-35.5,4514.5,1,95.5,-35.5,4514.5
"3275",4333,1,96.5,-35.5,4463.75,1,96.5,-35.5,4463.75
"3276",4334,1,97.5,-35.5,4800.25,1,97.5,-35.5,4800.25
"3277",4335,1,98.5,-35.5,4612.5,1,98.5,-35.5,4612.5
"3278",4336,1,99.5,-35.5,4407,1,99.5,-35.5,4407
"3279",4337,1,100.5,-35.5,4290.75,1,100.5,-35.5,4290.75
"3280",4338,1,101.5,-35.5,4562.75,1,101.5,-35.5,4562.75
"3281",4339,1,102.5,-35.5,4466.75,1,102.5,-35.5,4466.75
"3282",4340,1,103.5,-35.5,5291.49951172,1,103.5,-35.5,5291.49951172
"3283",4341,1,104.5,-35.5,4819.75,1,104.5,-35.5,4819.75
"3284",4342,1,105.5,-35.5,5317,1,105.5,-35.5,5317
"3285",4343,1,106.5,-35.5,4513.99951172,1,106.5,-35.5,4513.99951172
"3286",4347,1,110.5,-35.5,4511,1,110.5,-35.5,4511
"3287",4348,1,111.5,-35.5,5035,1,111.5,-35.5,5035
"3288",4349,1,112.5,-35.5,5131,1,112.5,-35.5,5131
"3289",4351,1,114.5,-35.5,4016.49975586,1,114.5,-35.5,4016.49975586
"3290",4352,1,115.5,-35.5,3411.50024414,1,115.5,-35.5,3411.50024414
"3291",4353,1,116.5,-35.5,2876.00048828,1,116.5,-35.5,2876.00048828
"3292",4354,1,117.5,-35.5,2217.25,1,117.5,-35.5,2217.25
"3293",4355,1,118.5,-35.5,3698.99975586,1,118.5,-35.5,3698.99975586
"3294",4356,1,119.5,-35.5,4313.75,1,119.5,-35.5,4313.75
"3295",4357,1,120.5,-35.5,4778.75,1,120.5,-35.5,4778.75
"3296",4358,1,121.5,-35.5,4713,1,121.5,-35.5,4713
"3297",4359,1,122.5,-35.5,4673.5,1,122.5,-35.5,4673.5
"3298",4360,1,123.5,-35.5,4878,1,123.5,-35.5,4878
"3299",4361,1,124.5,-35.5,4850.75,1,124.5,-35.5,4850.75
"3300",4362,1,125.5,-35.5,5033.75,1,125.5,-35.5,5033.75
"3301",4363,1,126.5,-35.5,5292.25,1,126.5,-35.5,5292.25
"3302",4364,1,127.5,-35.5,5130,1,127.5,-35.5,5130
"3303",4366,1,129.5,-35.5,5229.25,1,129.5,-35.5,5229.25
"3304",4367,1,130.5,-35.5,4905.5,1,130.5,-35.5,4905.5
"3305",4368,1,131.5,-35.5,3044.5,1,131.5,-35.5,3044.5
"3306",4369,1,132.5,-35.5,2096.5,1,132.5,-35.5,2096.5
"3307",4370,1,133.5,-35.5,1949.75,1,133.5,-35.5,1949.75
"3308",4371,1,134.5,-35.5,2038.25024414,1,134.5,-35.5,2038.25024414
"3309",4398,1,32.5,-34.5,2612.75,1,32.5,-34.5,2612.75
"3310",4399,1,33.5,-34.5,2515,1,33.5,-34.5,2515
"3311",4400,1,34.5,-34.5,2561.25,1,34.5,-34.5,2561.25
"3312",4401,1,35.5,-34.5,2608.25,1,35.5,-34.5,2608.25
"3313",4402,1,36.5,-34.5,5257.5,1,36.5,-34.5,5257.5
"3314",4404,1,38.5,-34.5,5294.25,1,38.5,-34.5,5294.25
"3315",4406,1,40.5,-34.5,5126.75,1,40.5,-34.5,5126.75
"3316",4407,1,41.5,-34.5,5066,1,41.5,-34.5,5066
"3317",4408,1,42.5,-34.5,4616.5,1,42.5,-34.5,4616.5
"3318",4409,1,43.5,-34.5,2587.99975586,1,43.5,-34.5,2587.99975586
"3319",4410,1,44.5,-34.5,1774.00012207,1,44.5,-34.5,1774.00012207
"3320",4411,1,45.5,-34.5,1912,1,45.5,-34.5,1912
"3321",4412,1,46.5,-34.5,2646.5,1,46.5,-34.5,2646.5
"3322",4413,1,47.5,-34.5,3271.75,1,47.5,-34.5,3271.75
"3323",4414,1,48.5,-34.5,3953.24975586,1,48.5,-34.5,3953.24975586
"3324",4415,1,49.5,-34.5,3686,1,49.5,-34.5,3686
"3325",4416,1,50.5,-34.5,4046.25024414,1,50.5,-34.5,4046.25024414
"3326",4417,1,51.5,-34.5,4643.5,1,51.5,-34.5,4643.5
"3327",4418,1,52.5,-34.5,2970.99975586,1,52.5,-34.5,2970.99975586
"3328",4419,1,53.5,-34.5,4573.5,1,53.5,-34.5,4573.5
"3329",4420,1,54.5,-34.5,2039.50024414,1,54.5,-34.5,2039.50024414
"3330",4421,1,55.5,-34.5,3378.75,1,55.5,-34.5,3378.75
"3331",4422,1,56.5,-34.5,3598.25,1,56.5,-34.5,3598.25
"3332",4423,1,57.5,-34.5,4799.50048828,1,57.5,-34.5,4799.50048828
"3333",4424,1,58.5,-34.5,4273,1,58.5,-34.5,4273
"3334",4425,1,59.5,-34.5,4759.5,1,59.5,-34.5,4759.5
"3335",4426,1,60.5,-34.5,5196.25,1,60.5,-34.5,5196.25
"3336",4427,1,61.5,-34.5,4833.75,1,61.5,-34.5,4833.75
"3337",4428,1,62.5,-34.5,4653.75,1,62.5,-34.5,4653.75
"3338",4429,1,63.5,-34.5,4599,1,63.5,-34.5,4599
"3339",4430,1,64.5,-34.5,4705.5,1,64.5,-34.5,4705.5
"3340",4431,1,65.5,-34.5,4635,1,65.5,-34.5,4635
"3341",4432,1,66.5,-34.5,4718.25,1,66.5,-34.5,4718.25
"3342",4433,1,67.5,-34.5,4615.5,1,67.5,-34.5,4615.5
"3343",4434,1,68.5,-34.5,4536.75,1,68.5,-34.5,4536.75
"3344",4435,1,69.5,-34.5,4131,1,69.5,-34.5,4131
"3345",4436,1,70.5,-34.5,4404.75,1,70.5,-34.5,4404.75
"3346",4437,1,71.5,-34.5,4430.75,1,71.5,-34.5,4430.75
"3347",4438,1,72.5,-34.5,4217,1,72.5,-34.5,4217
"3348",4439,1,73.5,-34.5,4138.25048828,1,73.5,-34.5,4138.25048828
"3349",4440,1,74.5,-34.5,4054.5,1,74.5,-34.5,4054.5
"3350",4441,1,75.5,-34.5,3408,1,75.5,-34.5,3408
"3351",4442,1,76.5,-34.5,3541,1,76.5,-34.5,3541
"3352",4443,1,77.5,-34.5,3070,1,77.5,-34.5,3070
"3353",4444,1,78.5,-34.5,2585.75,1,78.5,-34.5,2585.75
"3354",4445,1,79.5,-34.5,3453.75,1,79.5,-34.5,3453.75
"3355",4446,1,80.5,-34.5,3515.5,1,80.5,-34.5,3515.5
"3356",4447,1,81.5,-34.5,2998.49975586,1,81.5,-34.5,2998.49975586
"3357",4448,1,82.5,-34.5,3208.5,1,82.5,-34.5,3208.5
"3358",4449,1,83.5,-34.5,3469.00024414,1,83.5,-34.5,3469.00024414
"3359",4450,1,84.5,-34.5,4082.75,1,84.5,-34.5,4082.75
"3360",4451,1,85.5,-34.5,4230.75,1,85.5,-34.5,4230.75
"3361",4452,1,86.5,-34.5,3453.25024414,1,86.5,-34.5,3453.25024414
"3362",4453,1,87.5,-34.5,3708.5,1,87.5,-34.5,3708.5
"3363",4454,1,88.5,-34.5,4168.75,1,88.5,-34.5,4168.75
"3364",4455,1,89.5,-34.5,3974.74975586,1,89.5,-34.5,3974.74975586
"3365",4456,1,90.5,-34.5,4132.5,1,90.5,-34.5,4132.5
"3366",4457,1,91.5,-34.5,4543.25,1,91.5,-34.5,4543.25
"3367",4458,1,92.5,-34.5,4161.74951172,1,92.5,-34.5,4161.74951172
"3368",4459,1,93.5,-34.5,4375.75048828,1,93.5,-34.5,4375.75048828
"3369",4460,1,94.5,-34.5,4900.25,1,94.5,-34.5,4900.25
"3370",4461,1,95.5,-34.5,4232.75,1,95.5,-34.5,4232.75
"3371",4462,1,96.5,-34.5,4496.75,1,96.5,-34.5,4496.75
"3372",4463,1,97.5,-34.5,4582,1,97.5,-34.5,4582
"3373",4464,1,98.5,-34.5,4616.00048828,1,98.5,-34.5,4616.00048828
"3374",4465,1,99.5,-34.5,4092.50048828,1,99.5,-34.5,4092.50048828
"3375",4466,1,100.5,-34.5,4307,1,100.5,-34.5,4307
"3376",4467,1,101.5,-34.5,3932.24975586,1,101.5,-34.5,3932.24975586
"3377",4472,1,106.5,-34.5,5291.5,1,106.5,-34.5,5291.5
"3378",4473,1,107.5,-34.5,5313.25,1,107.5,-34.5,5313.25
"3379",4475,1,109.5,-34.5,4569.75,1,109.5,-34.5,4569.75
"3380",4476,1,110.5,-34.5,2177,1,110.5,-34.5,2177
"3381",4477,1,111.5,-34.5,2293,1,111.5,-34.5,2293
"3382",4478,1,112.5,-34.5,2793.74975586,1,112.5,-34.5,2793.74975586
"3383",4479,1,113.5,-34.5,2757.75024414,1,113.5,-34.5,2757.75024414
"3384",4480,1,114.5,-34.5,532.50012207,1,114.5,-34.5,532.50012207
"3385",4490,1,124.5,-34.5,3403.24975586,1,124.5,-34.5,3403.24975586
"3386",4491,1,125.5,-34.5,3866.75,1,125.5,-34.5,3866.75
"3387",4492,1,126.5,-34.5,4173.25,1,126.5,-34.5,4173.25
"3388",4493,1,127.5,-34.5,3859,1,127.5,-34.5,3859
"3389",4494,1,128.5,-34.5,4036.25,1,128.5,-34.5,4036.25
"3390",4495,1,129.5,-34.5,3416.00024414,1,129.5,-34.5,3416.00024414
"3391",4496,1,130.5,-34.5,1615.75,1,130.5,-34.5,1615.75
"3392",4497,1,131.5,-34.5,1271.5,1,131.5,-34.5,1271.5
"3393",4498,1,132.5,-34.5,833.25,1,132.5,-34.5,833.25
"3394",4527,1,32.5,-33.5,3904.5,1,32.5,-33.5,3904.5
"3395",4528,1,33.5,-33.5,2470.00024414,1,33.5,-33.5,2470.00024414
"3396",4529,1,34.5,-33.5,1990.75012207,1,34.5,-33.5,1990.75012207
"3397",4530,1,35.5,-33.5,1921.25012207,1,35.5,-33.5,1921.25012207
"3398",4531,1,36.5,-33.5,4711.25,1,36.5,-33.5,4711.25
"3399",4532,1,37.5,-33.5,5176.25,1,37.5,-33.5,5176.25
"3400",4533,1,38.5,-33.5,4983.25,1,38.5,-33.5,4983.25
"3401",4534,1,39.5,-33.5,5140,1,39.5,-33.5,5140
"3402",4535,1,40.5,-33.5,5108.5,1,40.5,-33.5,5108.5
"3403",4536,1,41.5,-33.5,4973,1,41.5,-33.5,4973
"3404",4537,1,42.5,-33.5,4443.75,1,42.5,-33.5,4443.75
"3405",4538,1,43.5,-33.5,1602.75024414,1,43.5,-33.5,1602.75024414
"3406",4539,1,44.5,-33.5,906.75,1,44.5,-33.5,906.75
"3407",4540,1,45.5,-33.5,1234.75,1,45.5,-33.5,1234.75
"3408",4541,1,46.5,-33.5,2679,1,46.5,-33.5,2679
"3409",4542,1,47.5,-33.5,3627,1,47.5,-33.5,3627
"3410",4543,1,48.5,-33.5,4040.5,1,48.5,-33.5,4040.5
"3411",4544,1,49.5,-33.5,4105.75,1,49.5,-33.5,4105.75
"3412",4545,1,50.5,-33.5,4287.25,1,50.5,-33.5,4287.25
"3413",4546,1,51.5,-33.5,4508.25,1,51.5,-33.5,4508.25
"3414",4547,1,52.5,-33.5,4514.75,1,52.5,-33.5,4514.75
